-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: Latitude  50.6307   Longitude 3.061 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 41.86 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M,PRECTOTCORR
2022,7,14,0,0.0,16.76,87.28,3.34,0.01
2022,7,14,1,0.0,16.35,88.42,3.16,0.01
2022,7,14,2,0.0,15.82,90.9,2.91,0.01
2022,7,14,3,0.0,15.45,92.88,2.8,0.25
2022,7,14,4,22.0,15.78,91.83,3.45,2.07
2022,7,14,5,108.85,16.52,89.66,3.68,0.23
2022,7,14,6,228.5,18.2,81.72,3.76,0.01
2022,7,14,7,369.23,20.37,70.79,3.86,0.0
2022,7,14,8,495.7,22.29,61.31,3.43,0.0
2022,7,14,9,609.65,23.87,54.79,2.82,0.01
2022,7,14,10,677.62,25.04,51.73,2.55,0.0
2022,7,14,11,725.38,25.79,49.86,3.18,0.01
2022,7,14,12,669.25,26.15,48.53,4.04,0.02
2022,7,14,13,701.67,26.02,47.95,4.8,0.1
2022,7,14,14,610.12,25.46,48.29,5.63,0.26
2022,7,14,15,534.47,24.49,49.24,6.42,0.37
2022,7,14,16,400.83,22.93,51.28,6.84,0.39
2022,7,14,17,256.55,21.14,54.9,6.56,0.02
2022,7,14,18,121.6,19.42,61.94,5.41,0.0
2022,7,14,19,19.75,17.28,73.99,3.85,0.0
2022,7,14,20,0.0,15.84,82.13,3.63,0.0
2022,7,14,21,0.0,15.12,86.23,3.57,0.0
2022,7,14,22,0.0,14.42,89.56,3.33,0.0
2022,7,14,23,0.0,13.73,92.15,2.98,0.0
2022,7,15,0,0.0,13.05,94.41,2.63,0.0
2022,7,15,1,0.0,12.46,95.99,2.45,0.0
2022,7,15,2,0.0,11.92,97.95,2.37,0.0
2022,7,15,3,0.0,11.68,98.57,2.24,0.0
2022,7,15,4,31.08,12.49,95.25,1.8,0.0
2022,7,15,5,149.65,14.64,83.51,2.08,0.0
2022,7,15,6,298.45,16.63,68.38,2.19,0.0
2022,7,15,7,457.17,18.31,57.56,2.44,0.0
2022,7,15,8,604.2,19.78,51.87,2.54,0.0
2022,7,15,9,698.88,20.98,49.46,2.43,0.0
2022,7,15,10,756.45,21.92,48.04,2.22,0.0
2022,7,15,11,696.0,22.72,46.86,2.13,0.0
2022,7,15,12,744.7,23.24,46.3,2.09,0.0
2022,7,15,13,692.85,23.43,46.15,2.23,0.0
2022,7,15,14,698.67,23.45,46.25,2.49,0.0
2022,7,15,15,578.7,23.38,46.43,2.79,0.0
2022,7,15,16,427.08,22.9,47.38,3.05,0.0
2022,7,15,17,272.8,22.02,50.1,3.08,0.0
2022,7,15,18,127.43,20.22,66.53,2.06,0.0
2022,7,15,19,19.88,17.28,79.49,2.2,0.0
2022,7,15,20,0.0,16.07,80.47,2.08,0.0
2022,7,15,21,0.0,15.68,79.24,1.86,0.0
2022,7,15,22,0.0,15.16,79.11,1.87,0.0
2022,7,15,23,0.0,14.28,81.74,2.12,0.0
2022,7,16,0,0.0,13.29,85.8,2.41,0.0
2022,7,16,1,0.0,12.62,89.09,2.6,0.0
2022,7,16,2,0.0,12.16,93.09,2.6,0.0
2022,7,16,3,0.0,11.8,99.43,2.42,0.01
2022,7,16,4,29.02,12.65,100.0,1.85,0.06
2022,7,16,5,145.75,15.32,92.39,2.08,0.09
2022,7,16,6,295.4,17.95,79.99,2.45,0.0
2022,7,16,7,451.83,20.07,68.24,3.21,0.0
2022,7,16,8,597.4,21.56,60.65,3.26,0.0
2022,7,16,9,714.8,22.8,55.62,3.26,0.0
2022,7,16,10,799.5,23.79,51.8,3.52,0.0
2022,7,16,11,787.1,24.53,48.03,3.93,0.0
2022,7,16,12,841.7,24.96,45.01,4.29,0.0
2022,7,16,13,758.58,25.11,42.99,4.53,0.0
2022,7,16,14,707.62,24.93,42.27,4.69,0.0
2022,7,16,15,582.38,24.47,42.39,4.74,0.0
2022,7,16,16,436.75,23.68,43.45,4.77,0.0
2022,7,16,17,278.75,22.46,47.44,4.52,0.0
2022,7,16,18,129.7,20.33,59.63,3.46,0.0
2022,7,16,19,19.88,17.3,71.51,3.14,0.0
2022,7,16,20,0.0,15.79,74.61,3.33,0.0
2022,7,16,21,0.0,14.91,75.93,3.3,0.0
2022,7,16,22,0.0,14.12,77.33,3.22,0.0
2022,7,16,23,0.0,13.47,78.59,3.25,0.0
2022,7,17,0,0.0,13.02,78.93,3.52,0.0
2022,7,17,1,0.0,12.53,80.67,3.54,0.0
2022,7,17,2,0.0,11.81,85.17,3.02,0.0
2022,7,17,3,0.0,11.13,89.35,2.63,0.0
2022,7,17,4,26.5,11.7,88.44,2.41,0.0
2022,7,17,5,140.85,13.88,76.89,3.28,0.0
2022,7,17,6,290.4,15.96,70.93,2.43,0.0
2022,7,17,7,453.08,19.27,56.7,2.35,0.0
2022,7,17,8,603.2,21.42,45.94,2.46,0.0
2022,7,17,9,728.25,22.86,41.54,2.46,0.0
2022,7,17,10,812.78,24.16,38.94,2.31,0.0
2022,7,17,11,843.88,25.3,37.03,2.2,0.0
2022,7,17,12,826.17,26.17,36.06,2.28,0.0
2022,7,17,13,777.85,26.69,35.66,2.48,0.0
2022,7,17,14,673.05,26.73,36.3,2.74,0.0
2022,7,17,15,532.92,26.14,38.66,2.99,0.0
2022,7,17,16,379.42,25.33,44.55,3.34,0.0
2022,7,17,17,233.75,24.17,53.87,3.03,0.0
2022,7,17,18,103.8,22.38,70.53,2.03,0.0
2022,7,17,19,16.27,20.32,74.02,2.21,0.0
2022,7,17,20,0.0,19.01,74.36,2.48,0.0
2022,7,17,21,0.0,17.96,75.66,2.81,0.0
2022,7,17,22,0.0,16.91,75.3,3.15,0.0
2022,7,17,23,0.0,16.26,73.54,3.32,0.0
2022,7,18,0,0.0,15.67,72.32,3.4,0.0
2022,7,18,1,0.0,15.12,71.87,3.47,0.0
2022,7,18,2,0.0,14.95,70.92,3.57,0.0
2022,7,18,3,0.0,14.91,70.23,3.65,0.0
2022,7,18,4,23.52,15.65,68.51,3.65,0.0
2022,7,18,5,127.88,18.1,60.59,4.25,0.0
2022,7,18,6,276.23,19.81,56.14,4.61,0.0
2022,7,18,7,437.48,21.7,56.44,3.62,0.0
2022,7,18,8,585.92,24.34,56.32,2.92,0.0
2022,7,18,9,713.9,27.9,40.7,3.38,0.0
2022,7,18,10,802.62,29.67,34.33,3.33,0.0
2022,7,18,11,836.08,30.51,34.04,3.06,0.0
2022,7,18,12,825.97,31.07,34.24,2.94,0.0
2022,7,18,13,770.15,31.41,34.8,2.73,0.0
2022,7,18,14,674.9,31.46,35.91,2.46,0.0
2022,7,18,15,546.92,31.16,38.1,2.2,0.0
2022,7,18,16,397.55,31.15,40.13,1.79,0.0
2022,7,18,17,242.23,30.72,36.46,1.85,0.0
2022,7,18,18,106.4,28.09,57.15,1.62,0.0
2022,7,18,19,15.3,25.87,52.4,2.05,0.0
2022,7,18,20,0.0,23.82,55.41,2.6,0.0
2022,7,18,21,0.0,21.76,61.9,3.21,0.0
2022,7,18,22,0.0,20.53,63.95,3.67,0.0
2022,7,18,23,0.0,19.82,64.08,3.79,0.0
2022,7,19,0,0.0,19.26,64.68,3.81,0.0
2022,7,19,1,0.0,18.82,65.36,3.81,0.0
2022,7,19,2,0.0,18.54,65.67,3.82,0.0
2022,7,19,3,0.0,18.24,66.13,3.86,0.0
2022,7,19,4,22.6,18.58,65.56,4.04,0.0
2022,7,19,5,129.2,20.36,59.3,5.06,0.0
2022,7,19,6,278.4,21.84,56.66,5.29,0.0
2022,7,19,7,442.02,23.96,55.93,4.81,0.0
2022,7,19,8,594.8,26.72,55.08,4.62,0.0
2022,7,19,9,721.85,29.81,46.72,5.54,0.0
2022,7,19,10,812.72,31.77,40.33,6.25,0.0
2022,7,19,11,845.9,32.98,37.27,6.33,0.0
2022,7,19,12,845.12,33.78,34.61,6.25,0.0
2022,7,19,13,793.2,34.22,33.37,5.98,0.0
2022,7,19,14,697.08,34.27,34.99,5.5,0.0
2022,7,19,15,563.65,33.68,40.29,5.07,0.0
2022,7,19,16,406.15,32.36,45.62,4.61,0.0
2022,7,19,17,242.68,30.07,51.67,4.04,0.0
2022,7,19,18,101.7,27.1,55.03,4.01,0.0
2022,7,19,19,13.9,24.41,57.99,3.93,0.0
2022,7,19,20,0.0,22.94,65.18,3.86,0.0
2022,7,19,21,0.0,21.68,74.51,5.46,0.0
2022,7,19,22,0.0,19.99,83.58,6.33,0.04
2022,7,19,23,0.0,18.97,88.96,6.03,0.17
2022,7,20,0,0.0,18.73,89.9,4.38,0.38
2022,7,20,1,0.0,18.62,90.93,3.72,0.24
2022,7,20,2,0.0,18.51,91.67,5.05,0.08
2022,7,20,3,0.0,18.24,91.87,5.28,0.01
2022,7,20,4,13.27,18.03,90.47,4.01,0.23
2022,7,20,5,65.22,18.34,87.6,3.25,0.11
2022,7,20,6,118.75,18.86,84.33,3.63,0.67
2022,7,20,7,163.05,19.24,81.89,4.3,4.02
2022,7,20,8,254.65,19.64,80.88,4.63,1.14
2022,7,20,9,273.92,20.89,75.09,5.32,0.64
2022,7,20,10,406.65,21.84,69.66,4.61,0.25
2022,7,20,11,558.28,23.15,64.73,4.37,0.88
2022,7,20,12,472.88,24.18,61.89,4.57,4.81
2022,7,20,13,152.48,23.64,65.43,5.04,21.3
2022,7,20,14,188.27,22.56,72.43,4.73,35.42
2022,7,20,15,263.38,21.58,78.69,4.27,33.01
2022,7,20,16,206.1,20.94,83.12,3.6,19.64
2022,7,20,17,126.72,20.42,87.05,2.8,5.48
2022,7,20,18,54.38,19.8,91.32,2.56,7.29
2022,7,20,19,8.48,18.91,94.76,2.77,3.6
2022,7,20,20,0.0,18.5,95.54,3.21,1.71
2022,7,20,21,0.0,18.15,95.97,3.61,1.19
2022,7,20,22,0.0,17.72,96.6,3.36,2.13
2022,7,20,23,0.0,17.19,97.12,3.14,1.27
2022,7,21,0,0.0,16.78,96.93,3.48,1.06
2022,7,21,1,0.0,16.33,96.88,3.62,0.39
2022,7,21,2,0.0,15.98,97.12,3.86,0.4
2022,7,21,3,0.0,15.64,97.55,3.64,0.63
2022,7,21,4,8.05,15.75,97.15,3.62,1.2
2022,7,21,5,36.12,16.82,95.06,3.98,1.66
2022,7,21,6,74.62,18.38,92.33,3.8,2.27
2022,7,21,7,103.75,20.02,87.02,4.04,4.63
2022,7,21,8,133.55,21.13,80.83,4.47,5.57
2022,7,21,9,200.7,21.96,74.84,5.02,7.55
2022,7,21,10,247.5,22.87,68.36,5.31,5.17
2022,7,21,11,307.48,23.53,63.86,5.34,2.76
2022,7,21,12,400.08,24.05,60.92,5.37,1.9
2022,7,21,13,420.8,24.37,59.4,5.48,1.03
2022,7,21,14,378.4,24.2,59.36,5.6,0.56
2022,7,21,15,330.67,23.54,60.66,5.58,0.2
2022,7,21,16,247.75,22.52,63.24,5.4,0.08
2022,7,21,17,149.77,21.16,67.45,5.12,0.05
2022,7,21,18,65.62,19.53,73.7,4.56,0.04
2022,7,21,19,10.12,17.49,83.93,3.34,0.02
2022,7,21,20,0.0,16.25,89.78,3.21,0.08
2022,7,21,21,0.0,15.55,92.69,3.03,0.03
2022,7,21,22,0.0,14.95,94.61,2.75,0.01
2022,7,21,23,0.0,14.41,95.78,2.58,0.01
2022,7,22,0,0.0,13.93,96.75,2.53,0.01
2022,7,22,1,0.0,13.53,97.7,2.55,0.01
2022,7,22,2,0.0,13.16,99.1,2.58,0.01
2022,7,22,3,0.0,12.78,100.0,2.65,0.04
2022,7,22,4,13.62,13.22,97.52,3.27,0.21
2022,7,22,5,90.75,14.6,89.65,3.88,0.05
2022,7,22,6,176.55,16.51,78.64,4.32,0.0
2022,7,22,7,293.52,17.86,71.41,4.27,0.0
2022,7,22,8,414.05,18.57,67.16,4.17,0.0
2022,7,22,9,515.53,19.25,64.06,4.13,0.0
2022,7,22,10,374.5,20.05,60.71,4.22,0.0
2022,7,22,11,463.05,21.21,57.18,3.97,0.06
2022,7,22,12,424.48,22.96,53.59,2.51,0.72
2022,7,22,13,358.8,21.97,56.04,2.07,0.34
2022,7,22,14,208.93,21.54,58.69,2.71,0.12
2022,7,22,15,121.35,22.55,55.87,2.84,0.01
2022,7,22,16,152.45,22.55,55.73,2.45,0.0
2022,7,22,17,93.4,21.76,60.93,2.4,0.0
2022,7,22,18,48.67,20.0,76.43,1.93,0.0
2022,7,22,19,8.43,17.96,81.77,2.4,0.0
2022,7,22,20,0.0,16.91,83.14,2.64,0.0
2022,7,22,21,0.0,16.05,85.44,2.74,0.0
2022,7,22,22,0.0,15.37,87.96,2.68,0.01
2022,7,22,23,0.0,15.02,89.6,2.58,0.02
2022,7,23,0,0.0,14.93,90.4,2.48,0.07
2022,7,23,1,0.0,14.82,91.13,2.48,0.07
2022,7,23,2,0.0,14.36,93.39,2.38,0.09
2022,7,23,3,0.0,13.49,97.88,2.16,0.13
2022,7,23,4,12.88,13.81,96.59,2.27,0.16
2022,7,23,5,87.55,15.13,90.11,2.64,0.21
2022,7,23,6,191.6,16.89,82.81,1.79,0.14
2022,7,23,7,343.62,19.85,65.81,1.5,0.06
2022,7,23,8,489.27,21.78,58.08,1.02,0.04
2022,7,23,9,597.15,23.18,55.51,0.92,0.13
2022,7,23,10,677.5,24.33,54.43,1.32,0.1
2022,7,23,11,755.33,25.18,53.29,1.9,0.07
2022,7,23,12,544.58,25.73,52.2,2.54,0.09
2022,7,23,13,591.53,26.03,51.51,3.06,0.09
2022,7,23,14,551.45,25.97,51.98,3.4,0.04
2022,7,23,15,438.9,25.61,53.04,3.71,0.01
2022,7,23,16,327.5,25.12,54.55,4.08,0.0
2022,7,23,17,205.48,23.95,59.0,4.17,0.0
2022,7,23,18,92.62,21.8,70.18,3.32,0.0
2022,7,23,19,12.0,18.93,82.67,2.6,0.0
2022,7,23,20,0.0,17.34,87.5,2.39,0.0
2022,7,23,21,0.0,16.34,89.18,2.07,0.0
2022,7,23,22,0.0,15.49,89.49,2.04,0.0
2022,7,23,23,0.0,15.26,87.73,2.03,0.0
2022,7,24,0,0.0,15.34,86.43,2.07,0.0
2022,7,24,1,0.0,15.26,86.3,2.24,0.0
2022,7,24,2,0.0,14.73,87.54,2.55,0.0
2022,7,24,3,0.0,14.44,89.77,2.76,0.0
2022,7,24,4,18.85,15.15,90.33,3.05,0.0
2022,7,24,5,130.55,17.45,83.82,4.54,0.0
2022,7,24,6,282.05,19.67,78.2,4.4,0.0
2022,7,24,7,442.75,22.67,67.13,5.4,0.0
2022,7,24,8,594.42,24.71,59.3,5.83,0.0
2022,7,24,9,716.55,26.21,53.19,6.01,0.0
2022,7,24,10,802.47,27.37,49.09,5.98,0.0
2022,7,24,11,833.2,28.3,46.55,5.86,0.0
2022,7,24,12,823.1,28.94,45.23,5.73,0.0
2022,7,24,13,778.42,29.32,44.81,5.57,0.0
2022,7,24,14,687.25,29.43,45.23,5.37,0.0
2022,7,24,15,561.55,29.3,46.09,5.13,0.0
2022,7,24,16,411.7,28.86,48.72,4.48,0.0
2022,7,24,17,252.62,27.8,58.82,3.01,0.0
2022,7,24,18,107.15,25.54,73.37,2.41,0.0
2022,7,24,19,11.43,22.92,77.53,2.83,0.0
2022,7,24,20,0.0,21.96,77.83,2.9,0.0
2022,7,24,21,0.0,21.37,78.16,2.89,0.0
2022,7,24,22,0.0,20.81,79.06,2.86,0.0
2022,7,24,23,0.0,20.21,81.34,2.78,0.0
2022,7,25,0,0.0,19.7,83.98,2.7,0.0
2022,7,25,1,0.0,19.12,86.26,2.95,0.0
2022,7,25,2,0.0,18.55,88.19,3.23,0.0
2022,7,25,3,0.0,17.84,90.89,3.29,0.01
2022,7,25,4,12.27,17.37,92.59,3.46,0.01
2022,7,25,5,64.05,18.13,88.26,3.85,0.0
2022,7,25,6,140.65,19.34,80.63,4.74,0.0
2022,7,25,7,243.27,20.43,73.92,5.76,0.01
2022,7,25,8,352.95,21.87,66.59,6.84,0.01
2022,7,25,9,417.35,23.23,59.99,7.82,0.04
2022,7,25,10,503.35,23.85,55.97,8.63,0.08
2022,7,25,11,563.25,23.89,54.13,9.22,0.06
2022,7,25,12,566.53,23.6,53.61,9.47,0.09
2022,7,25,13,545.78,23.16,54.22,9.47,0.13
2022,7,25,14,455.23,22.69,55.44,9.32,0.16
2022,7,25,15,358.3,22.22,57.11,9.13,0.24
2022,7,25,16,265.95,21.6,59.64,8.79,0.25
2022,7,25,17,169.62,20.64,63.87,8.05,0.21
2022,7,25,18,84.03,19.54,70.16,6.6,0.1
2022,7,25,19,11.05,17.96,80.51,4.85,0.05
2022,7,25,20,0.0,16.98,88.1,4.43,0.03
2022,7,25,21,0.0,16.53,91.87,4.78,0.03
2022,7,25,22,0.0,16.38,92.86,4.94,0.09
2022,7,25,23,0.0,16.45,92.53,4.75,0.1
2022,7,26,0,0.0,16.3,94.11,3.97,0.1
2022,7,26,1,0.0,16.08,95.62,3.1,0.18
2022,7,26,2,0.0,15.83,96.03,2.82,0.24
2022,7,26,3,0.0,15.46,96.1,2.62,0.26
2022,7,26,4,12.7,15.47,94.18,2.53,0.29
2022,7,26,5,85.07,16.39,87.47,3.22,0.22
2022,7,26,6,195.27,17.7,77.92,3.32,0.11
2022,7,26,7,307.33,18.79,71.02,3.4,0.27
2022,7,26,8,419.9,20.29,64.9,3.6,0.79
2022,7,26,9,480.35,21.65,59.07,3.84,0.26
2022,7,26,10,459.9,22.68,54.02,3.89,0.17
2022,7,26,11,454.38,22.94,51.96,3.78,0.41
2022,7,26,12,462.58,22.55,52.79,3.68,0.65
2022,7,26,13,408.23,21.5,57.11,3.73,0.95
2022,7,26,14,390.6,20.63,61.65,4.16,1.29
2022,7,26,15,288.62,20.1,65.36,4.49,2.24
2022,7,26,16,223.57,19.7,67.57,4.49,1.81
2022,7,26,17,127.65,19.04,69.32,4.21,0.75
2022,7,26,18,53.97,18.18,72.56,3.46,0.36
2022,7,26,19,6.8,16.5,80.73,2.61,0.25
2022,7,26,20,0.0,15.54,82.13,2.81,0.13
2022,7,26,21,0.0,14.9,83.03,2.89,0.12
2022,7,26,22,0.0,14.56,83.14,3.14,0.04
2022,7,26,23,0.0,14.19,83.66,3.22,0.02
2022,7,27,0,0.0,13.76,85.0,3.17,0.0
2022,7,27,1,0.0,13.26,86.85,3.04,0.0
2022,7,27,2,0.0,12.55,89.54,2.85,0.0
2022,7,27,3,0.0,11.75,92.86,2.7,0.0
2022,7,27,4,14.68,11.71,92.88,2.67,0.0
2022,7,27,5,112.28,13.55,83.59,3.56,0.0
2022,7,27,6,247.57,15.92,70.23,3.91,0.0
2022,7,27,7,406.83,17.82,60.13,3.95,0.0
2022,7,27,8,556.03,19.27,54.76,3.69,0.0
2022,7,27,9,666.08,20.4,50.85,3.56,0.0
2022,7,27,10,720.45,21.27,47.8,3.49,0.0
2022,7,27,11,653.8,21.99,45.72,3.46,0.0
2022,7,27,12,687.67,22.52,44.43,3.53,0.0
2022,7,27,13,621.05,22.75,43.68,3.67,0.0
2022,7,27,14,564.4,22.58,43.52,3.81,0.0
2022,7,27,15,456.3,22.45,43.55,3.89,0.0
2022,7,27,16,339.02,22.01,44.23,3.84,0.0
2022,7,27,17,200.38,20.5,53.79,2.74,0.0
2022,7,27,18,83.35,18.4,70.12,2.26,0.0
2022,7,27,19,7.75,17.15,73.49,2.57,0.0
2022,7,27,20,0.0,16.53,74.74,2.7,0.0
2022,7,27,21,0.0,15.92,75.84,2.86,0.0
2022,7,27,22,0.0,15.13,76.68,3.22,0.0
2022,7,27,23,0.0,14.48,77.11,3.58,0.0
2022,7,28,0,0.0,13.61,79.41,3.63,0.0
2022,7,28,1,0.0,13.02,81.32,3.5,0.0
2022,7,28,2,0.0,12.31,84.16,3.42,0.0
2022,7,28,3,0.0,11.65,87.54,3.15,0.0
2022,7,28,4,11.85,11.73,87.65,3.38,0.0
2022,7,28,5,83.12,12.88,81.92,4.07,0.0
2022,7,28,6,170.65,14.51,74.95,3.6,0.0
2022,7,28,7,278.62,17.15,61.41,4.07,0.0
2022,7,28,8,399.38,19.29,52.02,4.08,0.0
2022,7,28,9,433.38,20.77,47.53,3.97,0.0
2022,7,28,10,442.1,21.85,45.33,3.84,0.0
2022,7,28,11,556.38,23.15,43.23,3.62,0.0
2022,7,28,12,528.3,23.9,42.18,3.09,0.0
2022,7,28,13,483.0,24.18,42.1,2.54,0.0
2022,7,28,14,416.2,23.74,43.65,2.29,0.0
2022,7,28,15,352.33,23.25,46.98,2.19,0.0
2022,7,28,16,248.4,22.75,51.38,1.97,0.0
2022,7,28,17,147.8,21.52,63.02,1.93,0.01
2022,7,28,18,63.85,19.56,72.54,2.25,0.0
2022,7,28,19,6.75,18.15,73.01,2.72,0.0
2022,7,28,20,0.0,17.47,73.57,2.91,0.0
2022,7,28,21,0.0,16.69,74.93,3.04,0.0
2022,7,28,22,0.0,15.47,78.28,3.1,0.0
2022,7,28,23,0.0,14.5,81.67,3.03,0.0
2022,7,29,0,0.0,13.79,84.69,2.87,0.0
2022,7,29,1,0.0,13.22,87.12,2.76,0.0
2022,7,29,2,0.0,12.75,89.06,2.69,0.0
2022,7,29,3,0.0,12.34,90.49,2.59,0.0
2022,7,29,4,11.12,12.48,91.12,2.33,0.0
2022,7,29,5,98.9,14.92,81.2,2.3,0.0
2022,7,29,6,227.27,16.67,73.57,1.8,0.0
2022,7,29,7,370.27,19.64,60.57,1.85,0.0
2022,7,29,8,508.65,22.2,51.87,2.19,0.0
2022,7,29,9,633.85,23.85,47.32,2.3,0.0
2022,7,29,10,729.17,25.04,43.96,2.4,0.0
2022,7,29,11,769.95,25.83,41.89,2.7,0.01
2022,7,29,12,749.38,26.32,40.78,3.13,0.04
2022,7,29,13,726.65,26.48,40.5,3.64,0.04
2022,7,29,14,607.0,26.3,40.98,4.14,0.01
2022,7,29,15,519.12,25.69,42.25,4.47,0.0
2022,7,29,16,365.67,24.55,45.18,4.56,0.0
2022,7,29,17,217.77,22.96,50.48,4.31,0.0
2022,7,29,18,85.8,20.48,64.19,3.09,0.0
2022,7,29,19,6.82,17.41,79.41,2.6,0.0
2022,7,29,20,0.0,16.01,86.99,2.42,0.0
2022,7,29,21,0.0,15.14,93.02,2.3,0.0
2022,7,29,22,0.0,14.43,98.47,2.24,0.0
2022,7,29,23,0.0,13.89,100.0,2.08,0.0
2022,7,30,0,0.0,13.69,100.0,1.82,0.0
2022,7,30,1,0.0,13.75,100.0,1.49,0.05
2022,7,30,2,0.0,13.84,100.0,1.12,0.07
2022,7,30,3,0.0,14.23,100.0,0.72,0.08
2022,7,30,4,10.62,14.6,96.24,0.25,0.07
2022,7,30,5,94.62,15.62,93.41,0.63,0.02
2022,7,30,6,218.38,17.46,77.22,0.96,0.0
2022,7,30,7,360.12,19.81,57.02,0.94,0.0
2022,7,30,8,501.25,22.35,44.58,1.05,0.0
2022,7,30,9,591.08,24.17,39.45,1.42,0.0
2022,7,30,10,615.03,25.28,38.12,2.1,0.0
2022,7,30,11,543.83,25.82,38.41,2.81,0.0
2022,7,30,12,491.0,25.42,40.91,3.34,0.0
2022,7,30,13,470.52,25.65,42.8,3.74,0.0
2022,7,30,14,299.0,26.17,44.25,4.17,0.0
2022,7,30,15,344.33,26.0,46.6,4.53,0.0
2022,7,30,16,293.7,25.23,49.97,4.7,0.0
2022,7,30,17,181.05,23.79,55.99,4.59,0.0
2022,7,30,18,72.85,21.42,67.71,3.78,0.0
2022,7,30,19,6.53,19.06,78.68,3.44,0.0
2022,7,30,20,0.0,17.74,85.41,3.78,0.0
2022,7,30,21,0.0,16.84,91.34,3.56,0.0
2022,7,30,22,0.0,16.28,95.6,3.24,0.02
2022,7,30,23,0.0,16.05,98.13,3.24,0.03
2022,7,31,0,0.0,16.15,98.86,3.64,0.07
2022,7,31,1,0.0,16.23,99.12,3.91,0.09
2022,7,31,2,0.0,16.18,99.32,4.11,0.09
2022,7,31,3,0.0,16.33,97.75,4.43,0.12
2022,7,31,4,7.43,16.34,96.82,4.66,0.14
2022,7,31,5,51.25,17.38,91.21,5.28,0.03
2022,7,31,6,120.07,19.28,82.12,5.79,0.0
2022,7,31,7,220.98,21.37,71.04,6.31,0.01
2022,7,31,8,281.98,22.89,65.79,6.49,0.06
2022,7,31,9,295.48,24.18,63.46,6.75,0.31
2022,7,31,10,329.38,25.0,62.89,7.2,1.11
2022,7,31,11,452.33,25.36,62.73,7.75,1.55
2022,7,31,12,427.92,25.49,61.88,8.19,1.17
2022,7,31,13,396.35,25.52,60.92,8.45,1.07
2022,7,31,14,317.73,25.17,61.44,8.5,0.7
2022,7,31,15,260.98,24.34,64.04,8.39,0.52
2022,7,31,16,196.07,23.24,68.32,8.06,0.47
2022,7,31,17,126.93,22.01,73.88,7.31,0.37
2022,7,31,18,58.17,20.69,80.6,6.03,0.31
2022,7,31,19,5.65,19.24,88.92,4.49,0.18
2022,7,31,20,0.0,18.2,94.61,3.94,0.35
2022,7,31,21,0.0,17.62,96.37,3.66,0.35
2022,7,31,22,0.0,17.28,96.59,3.7,0.29
2022,7,31,23,0.0,17.08,96.24,3.49,0.39
2022,8,1,0,0.0,17.01,95.75,3.42,0.62
2022,8,1,1,0.0,16.79,96.59,2.79,0.83
2022,8,1,2,0.0,16.39,98.2,1.92,0.64
2022,8,1,3,0.0,16.06,99.23,1.61,0.5
2022,8,1,4,6.82,16.3,98.17,1.23,0.48
2022,8,1,5,43.67,17.64,93.28,0.85,0.68
2022,8,1,6,120.32,18.65,88.69,0.15,0.78
2022,8,1,7,179.73,19.83,83.38,0.3,1.78
2022,8,1,8,268.73,20.65,80.33,0.51,3.28
2022,8,1,9,371.23,21.43,77.65,0.73,5.05
2022,8,1,10,448.1,22.29,74.28,0.96,5.01
2022,8,1,11,516.2,23.14,70.54,1.0,4.39
2022,8,1,12,547.58,24.02,66.08,0.93,2.75
2022,8,1,13,581.0,24.79,61.4,0.79,1.48
2022,8,1,14,502.92,25.13,58.61,0.78,0.79
2022,8,1,15,415.92,25.18,57.48,1.15,0.58
2022,8,1,16,284.5,24.79,57.96,1.38,0.15
2022,8,1,17,169.48,24.09,60.59,1.48,0.06
2022,8,1,18,65.22,22.53,75.86,1.31,0.01
2022,8,1,19,5.0,20.33,83.62,1.81,0.01
2022,8,1,20,0.0,19.21,88.02,2.12,0.0
2022,8,1,21,0.0,18.41,91.7,2.01,0.01
2022,8,1,22,0.0,17.78,94.3,1.88,0.04
2022,8,1,23,0.0,17.26,95.99,1.83,0.03
2022,8,2,0,0.0,16.88,97.06,1.74,0.02
2022,8,2,1,0.0,16.35,98.8,1.78,0.05
2022,8,2,2,0.0,15.67,100.0,1.96,0.12
2022,8,2,3,0.0,15.28,100.0,2.19,0.15
2022,8,2,4,9.5,15.16,100.0,2.52,0.16
2022,8,2,5,91.7,16.89,92.27,3.94,0.05
2022,8,2,6,222.43,18.39,82.53,4.42,0.0
2022,8,2,7,367.45,20.4,70.49,4.91,0.0
2022,8,2,8,505.45,22.33,62.09,5.11,0.0
2022,8,2,9,551.3,23.98,56.71,5.17,0.0
2022,8,2,10,641.88,25.4,53.52,5.24,0.0
2022,8,2,11,721.1,26.32,52.44,5.35,0.0
