-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: Latitude  43.2941   Longitude 5.3736 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 317.26 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M,PRECTOTCORR
2022,11,30,13,298.45,13.27,56.66,3.87,0.04
2022,11,30,14,176.32,12.53,60.44,3.75,0.03
2022,11,30,15,42.92,10.76,72.41,2.51,0.03
2022,11,30,16,0.0,8.86,82.0,2.58,0.04
2022,11,30,17,0.0,8.31,86.55,2.76,0.06
2022,11,30,18,0.0,7.82,92.01,2.96,0.12
2022,11,30,19,0.0,7.51,96.71,3.08,0.17
2022,11,30,20,0.0,7.35,99.76,3.17,0.36
2022,11,30,21,0.0,7.44,100.0,3.25,0.66
2022,11,30,22,0.0,7.98,96.73,3.26,1.08
2022,11,30,23,0.0,8.15,95.32,3.29,1.53
2022,12,1,0,0.0,8.31,93.57,3.21,1.81
2022,12,1,1,0.0,8.02,92.83,3.22,2.14
2022,12,1,2,0.0,7.58,92.06,3.25,1.81
2022,12,1,3,0.0,7.14,91.48,3.11,1.91
2022,12,1,4,0.0,6.76,90.89,2.86,1.65
2022,12,1,5,0.0,6.53,90.27,2.61,1.42
2022,12,1,6,0.0,6.54,88.94,2.4,1.33
2022,12,1,7,36.47,6.87,87.62,2.19,1.22
2022,12,1,8,134.6,8.44,85.53,1.77,1.14
2022,12,1,9,223.25,9.75,77.28,2.07,0.74
2022,12,1,10,283.83,10.48,70.15,2.24,0.44
2022,12,1,11,308.33,11.18,64.23,2.07,0.35
2022,12,1,12,285.62,11.64,60.1,1.76,0.39
2022,12,1,13,207.48,11.81,58.05,1.4,0.39
2022,12,1,14,125.12,11.58,59.61,1.01,0.23
2022,12,1,15,31.12,10.25,70.25,0.72,0.11
2022,12,1,16,0.0,9.15,69.05,0.84,0.06
2022,12,1,17,0.0,8.67,71.34,0.92,0.03
2022,12,1,18,0.0,8.3,73.47,0.85,0.02
2022,12,1,19,0.0,7.9,75.51,0.69,0.01
2022,12,1,20,0.0,7.59,77.58,0.49,0.01
2022,12,1,21,0.0,7.6,77.69,0.17,0.01
2022,12,1,22,0.0,7.39,78.51,0.32,0.01
2022,12,1,23,0.0,7.17,79.23,0.78,0.01
2022,12,2,0,0.0,6.74,80.94,1.23,0.01
2022,12,2,1,0.0,6.35,82.64,1.66,0.01
2022,12,2,2,0.0,5.58,87.15,1.95,0.01
2022,12,2,3,0.0,5.37,89.47,2.17,0.02
2022,12,2,4,0.0,5.15,92.61,2.24,0.05
2022,12,2,5,0.0,5.06,94.78,2.28,0.1
2022,12,2,6,0.0,4.92,97.15,2.37,0.18
2022,12,2,7,25.2,5.15,97.56,2.43,0.23
2022,12,2,8,97.0,7.87,86.76,2.22,0.24
2022,12,2,9,170.0,10.28,73.87,3.19,0.48
2022,12,2,10,219.52,11.56,64.62,3.72,1.16
2022,12,2,11,247.93,11.99,60.78,3.91,1.48
2022,12,2,12,222.32,12.08,59.39,3.91,1.7
2022,12,2,13,162.05,11.9,59.73,3.83,1.73
2022,12,2,14,96.3,11.32,62.63,3.4,1.52
2022,12,2,15,23.48,9.33,75.24,2.47,1.69
2022,12,2,16,0.0,7.46,81.64,2.92,1.96
2022,12,2,17,0.0,6.96,85.88,3.41,2.07
2022,12,2,18,0.0,6.6,89.78,3.88,2.65
2022,12,2,19,0.0,6.48,92.59,4.14,4.28
2022,12,2,20,0.0,6.6,94.52,4.64,6.33
2022,12,2,21,0.0,6.75,94.45,5.56,6.43
2022,12,2,22,0.0,6.54,92.9,6.19,5.45
2022,12,2,23,0.0,6.11,88.55,6.81,3.88
2022,12,3,0,0.0,5.71,84.71,7.53,2.9
2022,12,3,1,0.0,5.65,82.97,7.99,2.24
2022,12,3,2,0.0,5.62,81.55,7.91,1.83
2022,12,3,3,0.0,5.45,80.24,7.48,1.91
2022,12,3,4,0.0,5.47,78.72,7.74,2.24
2022,12,3,5,0.0,5.89,77.62,8.02,2.78
2022,12,3,6,0.0,5.9,78.71,7.08,2.76
2022,12,3,7,17.12,6.12,78.17,6.53,2.82
2022,12,3,8,58.55,7.08,74.41,6.96,3.0
2022,12,3,9,93.03,7.94,71.76,7.4,3.0
2022,12,3,10,108.62,8.27,72.57,7.71,4.87
2022,12,3,11,110.45,8.22,76.21,8.19,8.14
2022,12,3,12,48.33,8.38,84.07,7.8,11.16
2022,12,3,13,110.65,9.15,90.44,7.06,12.95
2022,12,3,14,64.72,10.0,92.82,6.65,14.11
2022,12,3,15,16.3,10.03,94.9,6.16,15.46
2022,12,3,16,0.0,9.65,95.71,5.99,16.97
2022,12,3,17,0.0,8.94,96.13,6.28,18.34
2022,12,3,18,0.0,8.04,96.77,6.26,29.91
2022,12,3,19,0.0,7.82,96.8,5.87,27.68
2022,12,3,20,0.0,8.16,96.46,5.44,23.49
2022,12,3,21,0.0,8.52,96.24,5.07,16.69
2022,12,3,22,0.0,8.85,95.76,5.07,10.11
2022,12,3,23,0.0,8.84,95.82,4.53,6.13
2022,12,4,0,0.0,8.6,95.85,3.91,3.63
2022,12,4,1,0.0,7.93,96.14,3.63,2.39
2022,12,4,2,0.0,7.68,96.94,3.25,1.54
2022,12,4,3,0.0,7.73,97.06,3.13,1.42
2022,12,4,4,0.0,7.7,97.12,3.18,2.11
2022,12,4,5,0.0,7.64,97.09,3.27,3.4
2022,12,4,6,0.0,7.26,97.22,3.21,15.15
2022,12,4,7,21.0,7.48,96.7,3.1,34.65
2022,12,4,8,81.55,9.23,94.8,3.31,39.16
2022,12,4,9,136.95,10.32,92.72,3.6,23.82
2022,12,4,10,174.8,10.98,91.49,4.1,17.99
2022,12,4,11,194.25,11.34,90.59,4.72,17.62
2022,12,4,12,180.4,11.37,90.87,4.77,19.46
2022,12,4,13,120.45,11.51,90.94,4.59,21.94
2022,12,4,14,62.83,11.38,91.99,4.53,30.24
2022,12,4,15,15.35,10.8,93.85,3.96,31.34
2022,12,4,16,0.0,9.48,95.87,3.08,19.28
2022,12,4,17,0.0,8.01,97.85,2.83,11.88
2022,12,4,18,0.0,7.68,97.76,2.47,12.22
2022,12,4,19,0.0,8.2,96.13,1.88,5.73
2022,12,4,20,0.0,8.76,93.95,1.09,2.41
2022,12,4,21,0.0,8.76,92.19,0.71,0.86
2022,12,4,22,0.0,8.49,89.44,0.79,0.26
2022,12,4,23,0.0,8.49,86.36,0.68,0.13
2022,12,5,0,0.0,8.47,83.68,0.57,0.08
2022,12,5,1,0.0,8.3,82.1,0.49,0.06
2022,12,5,2,0.0,7.96,81.12,0.59,0.1
2022,12,5,3,0.0,7.56,81.89,0.74,0.07
2022,12,5,4,0.0,7.3,82.77,0.88,0.03
2022,12,5,5,0.0,6.88,83.97,1.12,0.02
2022,12,5,6,0.0,6.03,86.24,1.49,0.01
2022,12,5,7,48.53,5.16,91.12,1.96,0.0
2022,12,5,8,185.1,7.38,92.5,2.35,0.0
2022,12,5,9,305.42,9.0,85.75,2.12,0.0
2022,12,5,10,383.95,10.78,66.79,1.77,0.0
2022,12,5,11,413.12,11.84,52.65,2.11,0.0
2022,12,5,12,385.75,12.37,46.35,2.24,0.0
2022,12,5,13,303.1,12.39,44.64,2.18,0.0
2022,12,5,14,179.02,11.84,47.74,1.92,0.0
2022,12,5,15,42.67,9.5,64.77,1.69,0.0
2022,12,5,16,0.0,7.87,61.86,1.88,0.0
2022,12,5,17,0.0,7.44,62.34,1.79,0.0
2022,12,5,18,0.0,6.61,63.93,1.6,0.0
2022,12,5,19,0.0,6.2,64.29,1.61,0.0
2022,12,5,20,0.0,5.65,66.09,1.84,0.0
2022,12,5,21,0.0,5.23,67.67,2.13,0.0
2022,12,5,22,0.0,4.92,68.05,2.31,0.0
2022,12,5,23,0.0,4.67,65.0,2.36,0.0
2022,12,6,0,0.0,4.76,62.19,2.32,0.0
2022,12,6,1,0.0,4.73,60.3,2.36,0.0
2022,12,6,2,0.0,4.68,58.29,2.39,0.0
2022,12,6,3,0.0,4.66,55.96,2.35,0.0
2022,12,6,4,0.0,4.61,53.75,2.29,0.0
2022,12,6,5,0.0,4.62,51.86,2.22,0.0
2022,12,6,6,0.0,4.62,50.21,2.15,0.0
2022,12,6,7,37.55,4.84,50.89,2.12,0.0
2022,12,6,8,163.88,6.93,60.36,1.88,0.0
2022,12,6,9,282.92,9.63,41.63,1.97,0.0
2022,12,6,10,371.15,11.96,41.01,0.93,0.0
2022,12,6,11,401.08,13.48,43.07,1.04,0.0
2022,12,6,12,371.08,14.07,43.38,1.4,0.0
2022,12,6,13,291.35,13.93,44.05,1.53,0.0
2022,12,6,14,172.4,13.05,51.31,1.37,0.0
2022,12,6,15,40.9,11.02,60.54,1.33,0.0
2022,12,6,16,0.0,9.21,59.1,1.37,0.0
2022,12,6,17,0.0,7.98,62.05,1.24,0.0
2022,12,6,18,0.0,7.11,63.39,1.37,0.0
2022,12,6,19,0.0,6.78,62.0,1.57,0.0
2022,12,6,20,0.0,6.36,62.04,1.66,0.0
2022,12,6,21,0.0,6.16,61.24,1.61,0.0
2022,12,6,22,0.0,6.06,59.66,1.54,0.0
2022,12,6,23,0.0,5.73,59.14,1.68,0.0
2022,12,7,0,0.0,4.78,61.16,1.97,0.0
2022,12,7,1,0.0,4.27,61.29,2.38,0.0
2022,12,7,2,0.0,3.44,63.16,2.76,0.0
2022,12,7,3,0.0,2.58,66.06,3.04,0.0
2022,12,7,4,0.0,1.96,68.15,3.15,0.0
2022,12,7,5,0.0,1.61,68.28,3.1,0.0
2022,12,7,6,0.0,1.35,67.94,3.02,0.0
2022,12,7,7,44.92,1.7,69.19,2.9,0.0
2022,12,7,8,179.23,5.19,63.96,2.37,0.0
2022,12,7,9,298.92,7.87,49.52,2.48,0.0
2022,12,7,10,378.6,9.88,46.94,2.47,0.0
2022,12,7,11,408.33,11.36,44.94,3.34,0.0
2022,12,7,12,379.98,11.66,46.08,4.01,0.0
2022,12,7,13,300.6,11.49,46.81,4.34,0.0
2022,12,7,14,177.23,10.46,51.6,4.15,0.0
2022,12,7,15,41.58,7.34,69.78,2.98,0.0
2022,12,7,16,0.0,4.77,81.36,2.96,0.0
2022,12,7,17,0.0,4.04,85.46,2.63,0.0
2022,12,7,18,0.0,3.6,87.97,2.27,0.0
2022,12,7,19,0.0,3.49,89.07,1.79,0.0
2022,12,7,20,0.0,3.7,88.55,1.33,0.0
2022,12,7,21,0.0,3.65,91.81,1.05,0.0
2022,12,7,22,0.0,3.34,98.25,1.0,0.0
2022,12,7,23,0.0,2.98,100.0,1.09,0.0
2022,12,8,0,0.0,2.49,100.0,1.3,0.0
2022,12,8,1,0.0,3.11,100.0,1.4,0.01
2022,12,8,2,0.0,3.55,100.0,1.6,0.01
2022,12,8,3,0.0,3.68,99.54,1.59,0.01
2022,12,8,4,0.0,3.6,97.52,1.96,0.01
2022,12,8,5,0.0,3.59,95.03,2.24,0.02
2022,12,8,6,0.0,3.66,92.99,2.39,0.02
2022,12,8,7,30.02,3.89,89.94,2.52,0.02
2022,12,8,8,111.75,5.7,83.14,2.75,0.01
2022,12,8,9,183.05,8.14,69.17,2.58,0.03
2022,12,8,10,226.4,9.39,61.07,2.24,0.07
2022,12,8,11,235.32,9.65,61.42,2.05,0.15
2022,12,8,12,73.5,9.66,64.7,2.06,0.16
2022,12,8,13,75.85,9.76,66.52,2.64,0.18
2022,12,8,14,42.47,9.36,73.57,2.54,0.52
2022,12,8,15,9.05,8.35,82.54,2.73,1.05
2022,12,8,16,0.0,8.05,87.65,3.28,4.26
2022,12,8,17,0.0,8.31,91.45,3.84,9.17
2022,12,8,18,0.0,8.79,94.76,4.11,14.2
2022,12,8,19,0.0,9.16,96.9,4.22,24.96
2022,12,8,20,0.0,9.15,97.59,4.2,31.67
2022,12,8,21,0.0,9.09,97.96,4.28,29.1
2022,12,8,22,0.0,9.24,98.24,4.55,27.83
2022,12,8,23,0.0,10.11,97.68,5.3,28.58
2022,12,9,0,0.0,10.75,97.07,5.7,25.28
2022,12,9,1,0.0,11.28,97.18,6.2,23.48
2022,12,9,2,0.0,11.72,97.17,6.38,39.41
2022,12,9,3,0.0,12.1,97.13,6.43,48.1
2022,12,9,4,0.0,12.32,97.25,6.29,35.74
2022,12,9,5,0.0,12.42,97.54,5.74,42.31
2022,12,9,6,0.0,12.4,98.1,4.62,38.67
2022,12,9,7,17.15,12.56,98.13,4.45,14.82
2022,12,9,8,73.57,13.44,97.8,5.0,7.26
2022,12,9,9,132.55,14.03,96.8,4.92,4.87
2022,12,9,10,174.55,14.21,93.33,4.89,2.87
2022,12,9,11,194.88,14.2,88.84,4.22,2.05
2022,12,9,12,177.15,14.12,84.64,3.58,1.1
2022,12,9,13,145.02,13.95,81.54,3.32,0.49
2022,12,9,14,84.28,13.41,81.49,3.13,0.19
2022,12,9,15,21.83,11.83,89.65,2.12,0.16
2022,12,9,16,0.0,9.8,97.87,2.32,0.1
2022,12,9,17,0.0,8.95,100.0,2.25,0.06
2022,12,9,18,0.0,8.39,100.0,1.94,0.01
2022,12,9,19,0.0,8.37,100.0,1.45,0.01
2022,12,9,20,0.0,8.5,100.0,0.94,0.03
2022,12,9,21,0.0,8.49,100.0,0.59,0.03
2022,12,9,22,0.0,8.42,100.0,0.46,0.02
2022,12,9,23,0.0,8.2,100.0,0.55,0.02
2022,12,10,0,0.0,7.98,100.0,0.73,0.07
2022,12,10,1,0.0,7.99,98.95,0.9,0.16
2022,12,10,2,0.0,7.74,98.58,1.22,0.23
2022,12,10,3,0.0,7.25,99.04,1.58,0.29
2022,12,10,4,0.0,6.76,99.46,2.27,0.74
2022,12,10,5,0.0,6.12,100.0,3.38,0.51
2022,12,10,6,0.0,6.22,96.79,5.16,0.12
2022,12,10,7,28.08,5.6,95.51,6.15,0.02
2022,12,10,8,142.62,5.67,89.88,7.09,0.0
2022,12,10,9,259.95,6.34,81.35,7.7,0.0
2022,12,10,10,342.83,7.71,68.07,8.82,0.0
2022,12,10,11,382.88,8.67,58.83,10.03,0.0
2022,12,10,12,366.15,8.65,55.74,10.89,0.0
2022,12,10,13,291.3,7.84,56.88,11.48,0.0
2022,12,10,14,174.15,6.64,59.1,11.52,0.0
2022,12,10,15,41.1,4.73,66.79,10.88,0.0
2022,12,10,16,0.0,2.8,75.52,10.28,0.0
2022,12,10,17,0.0,1.67,78.99,9.96,0.0
2022,12,10,18,0.0,0.81,82.16,9.43,0.0
2022,12,10,19,0.0,0.15,84.47,9.08,0.0
2022,12,10,20,0.0,-0.43,87.75,8.88,0.0
2022,12,10,21,0.0,-0.91,89.38,8.6,0.0
2022,12,10,22,0.0,-1.22,89.18,8.52,0.0
2022,12,10,23,0.0,-1.44,89.41,8.74,0.0
2022,12,11,0,0.0,-1.61,89.21,8.78,0.0
2022,12,11,1,0.0,-1.64,86.83,8.62,0.0
2022,12,11,2,0.0,-1.69,86.06,8.32,0.0
2022,12,11,3,0.0,-1.77,86.64,8.3,0.0
2022,12,11,4,0.0,-1.82,86.13,8.13,0.0
2022,12,11,5,0.0,-2.18,87.56,7.61,0.0
2022,12,11,6,0.0,-2.41,87.11,6.99,0.0
2022,12,11,7,34.85,-1.98,81.06,6.72,0.0
2022,12,11,8,151.93,0.09,67.83,6.68,0.0
2022,12,11,9,236.8,2.48,58.83,6.01,0.0
2022,12,11,10,299.05,4.82,49.34,5.7,0.0
2022,12,11,11,332.83,6.65,41.4,5.95,0.0
2022,12,11,12,303.12,7.71,36.42,6.09,0.0
2022,12,11,13,247.45,8.01,34.24,6.13,0.0
2022,12,11,14,156.6,7.02,40.5,5.45,0.0
2022,12,11,15,41.5,3.68,61.22,3.76,0.0
2022,12,11,16,0.0,0.29,76.02,3.68,0.0
2022,12,11,17,0.0,-0.65,79.0,3.52,0.0
2022,12,11,18,0.0,-1.3,78.63,3.34,0.0
2022,12,11,19,0.0,-1.41,75.1,3.14,0.0
2022,12,11,20,0.0,-1.6,70.5,2.92,0.0
2022,12,11,21,0.0,-1.53,65.78,2.78,0.0
2022,12,11,22,0.0,-1.06,61.87,2.64,0.0
2022,12,11,23,0.0,-0.61,58.56,2.46,0.0
2022,12,12,0,0.0,0.32,57.14,2.28,0.0
2022,12,12,1,0.0,0.3,53.27,2.46,0.0
2022,12,12,2,0.0,0.02,53.62,2.97,0.0
2022,12,12,3,0.0,0.19,56.24,3.19,0.0
2022,12,12,4,0.0,-0.2,55.41,3.26,0.0
2022,12,12,5,0.0,-0.95,56.77,3.28,0.0
2022,12,12,6,0.0,-1.09,55.77,2.97,0.0
2022,12,12,7,33.58,-0.43,53.86,2.38,0.0
2022,12,12,8,166.02,2.43,58.82,1.71,0.0
2022,12,12,9,286.4,4.61,36.34,1.81,0.0
2022,12,12,10,364.65,5.53,37.54,2.35,0.0
2022,12,12,11,396.25,6.24,41.3,2.7,0.0
2022,12,12,12,287.02,6.9,41.78,2.57,0.0
2022,12,12,13,145.93,6.81,43.89,2.07,0.0
2022,12,12,14,87.3,6.06,57.27,1.51,0.0
2022,12,12,15,17.55,4.65,65.33,1.36,0.0
2022,12,12,16,0.0,4.22,63.77,1.58,1.1
2022,12,12,17,0.0,3.53,72.67,1.84,3.69
2022,12,12,18,0.0,2.68,84.28,2.22,13.77
2022,12,12,19,0.0,2.16,87.45,3.76,23.22
2022,12,12,20,0.0,1.83,91.27,5.57,26.63
2022,12,12,21,0.0,1.89,93.65,6.99,24.19
2022,12,12,22,0.0,2.17,94.74,7.11,18.15
2022,12,12,23,0.0,2.84,94.66,7.45,11.77
2022,12,13,0,0.0,3.29,95.85,7.13,16.52
2022,12,13,1,0.0,3.73,96.8,6.38,5.53
2022,12,13,2,0.0,4.07,97.33,6.09,1.77
2022,12,13,3,0.0,4.34,96.66,5.8,1.03
2022,12,13,4,0.0,4.32,96.78,5.74,1.9
2022,12,13,5,0.0,4.3,96.74,5.73,2.56
2022,12,13,6,0.0,4.49,96.38,5.63,3.1
2022,12,13,7,13.25,4.77,96.52,5.21,4.02
2022,12,13,8,61.6,5.12,96.52,5.2,4.68
2022,12,13,9,102.03,5.6,96.31,5.09,5.51
2022,12,13,10,135.0,5.89,96.45,5.05,4.74
2022,12,13,11,146.77,5.88,96.52,4.98,3.33
2022,12,13,12,114.2,5.71,96.63,5.05,2.05
2022,12,13,13,59.33,5.6,96.33,4.86,1.43
2022,12,13,14,37.67,5.53,95.95,4.87,1.1
2022,12,13,15,9.65,5.45,95.8,4.68,0.94
2022,12,13,16,0.0,5.45,95.62,4.61,0.85
2022,12,13,17,0.0,5.52,95.31,4.77,0.75
2022,12,13,18,0.0,5.69,95.36,5.08,0.45
2022,12,13,19,0.0,5.88,95.43,5.43,0.56
2022,12,13,20,0.0,6.1,95.61,5.81,0.72
2022,12,13,21,0.0,6.27,95.77,6.26,0.76
2022,12,13,22,0.0,6.29,95.75,6.62,1.12
2022,12,13,23,0.0,6.31,95.39,7.1,1.19
2022,12,14,0,0.0,6.35,94.73,7.6,2.47
2022,12,14,1,0.0,6.32,94.7,7.87,7.91
2022,12,14,2,0.0,6.28,94.27,7.58,13.47
2022,12,14,3,0.0,6.34,93.7,7.11,13.15
2022,12,14,4,0.0,6.44,93.52,6.74,8.36
2022,12,14,5,0.0,6.43,93.43,6.17,3.43
2022,12,14,6,0.0,6.25,93.65,4.93,2.61
2022,12,14,7,7.03,6.25,93.56,3.65,3.74
2022,12,14,8,44.7,6.76,91.66,3.11,3.24
2022,12,14,9,82.78,7.31,88.49,3.1,0.82
2022,12,14,10,122.1,8.39,83.9,2.56,0.03
2022,12,14,11,137.55,9.87,78.94,0.93,0.0
2022,12,14,12,112.72,11.06,76.65,1.79,0.01
2022,12,14,13,129.25,11.1,78.8,2.98,0.02
2022,12,14,14,82.1,10.62,83.19,2.83,0.02
2022,12,14,15,21.4,9.26,91.67,1.9,0.02
2022,12,14,16,0.0,8.2,95.09,1.8,0.01
2022,12,14,17,0.0,8.04,96.14,1.51,0.01
2022,12,14,18,0.0,8.2,95.69,1.25,0.09
2022,12,14,19,0.0,8.27,95.8,1.03,0.18
2022,12,14,20,0.0,8.2,95.95,0.87,0.28
2022,12,14,21,0.0,8.0,95.81,0.67,0.3
2022,12,14,22,0.0,7.98,95.08,0.43,0.23
2022,12,14,23,0.0,7.83,95.46,0.79,0.14
2022,12,15,0,0.0,7.25,98.36,1.52,0.11
2022,12,15,1,0.0,6.68,100.0,2.11,0.45
2022,12,15,2,0.0,6.44,100.0,2.29,1.22
2022,12,15,3,0.0,6.73,100.0,2.67,0.81
2022,12,15,4,0.0,7.27,99.7,3.42,0.65
2022,12,15,5,0.0,7.88,97.28,4.54,1.14
2022,12,15,6,0.0,8.47,95.62,5.26,4.08
2022,12,15,7,4.75,9.14,94.65,6.46,14.25
2022,12,15,8,20.25,9.41,94.12,7.54,28.16
2022,12,15,9,31.17,9.68,93.23,8.61,43.16
2022,12,15,10,36.33,10.67,93.48,9.59,51.09
2022,12,15,11,38.17,12.13,94.61,9.16,48.57
2022,12,15,12,44.53,12.97,96.0,7.85,40.92
2022,12,15,13,42.6,13.31,96.64,6.9,34.0
2022,12,15,14,30.88,13.48,96.95,5.82,22.14
2022,12,15,15,9.62,13.08,97.59,4.94,17.34
2022,12,15,16,0.0,12.22,98.16,4.53,13.13
2022,12,15,17,0.0,11.83,97.59,4.49,7.95
2022,12,15,18,0.0,11.57,96.57,4.36,3.95
2022,12,15,19,0.0,11.17,95.77,4.05,1.55
2022,12,15,20,0.0,10.64,95.45,3.74,0.71
2022,12,15,21,0.0,9.92,95.71,3.16,0.37
2022,12,15,22,0.0,8.36,97.45,2.47,0.23
2022,12,15,23,0.0,7.47,97.95,2.1,0.17
2022,12,16,0,0.0,6.99,97.58,1.67,0.11
2022,12,16,1,0.0,6.69,96.82,1.34,0.1
2022,12,16,2,0.0,6.35,97.7,1.44,0.1
2022,12,16,3,0.0,6.14,97.02,1.75,0.08
2022,12,16,4,0.0,6.1,96.99,1.86,0.07
2022,12,16,5,0.0,6.08,96.84,1.92,0.07
2022,12,16,6,0.0,5.92,96.98,2.04,0.09
2022,12,16,7,20.2,5.82,97.05,2.13,0.1
2022,12,16,8,114.25,6.78,95.89,2.25,0.07
2022,12,16,9,214.12,7.51,93.95,2.64,0.02
2022,12,16,10,281.98,8.52,90.49,2.91,0.01
2022,12,16,11,308.67,9.85,82.85,3.54,0.01
2022,12,16,12,281.17,10.66,75.48,4.47,0.0
2022,12,16,13,228.57,10.93,69.54,5.31,0.0
2022,12,16,14,139.27,10.21,69.39,5.63,0.0
2022,12,16,15,35.78,8.23,76.8,5.13,0.0
2022,12,16,16,0.0,5.98,84.7,5.27,0.0
2022,12,16,17,0.0,5.03,86.12,5.74,0.0
2022,12,16,18,0.0,4.21,88.08,5.37,0.0
2022,12,16,19,0.0,3.66,89.27,5.0,0.0
2022,12,16,20,0.0,3.16,89.91,4.91,0.0
2022,12,16,21,0.0,2.75,90.12,5.06,0.0
2022,12,16,22,0.0,2.28,91.3,5.1,0.0
2022,12,16,23,0.0,1.79,91.68,5.13,0.0
2022,12,17,0,0.0,1.24,90.98,5.29,0.0
2022,12,17,1,0.0,0.48,90.49,5.31,0.0
2022,12,17,2,0.0,-0.36,91.84,4.97,0.0
2022,12,17,3,0.0,-1.04,93.55,4.63,0.0
2022,12,17,4,0.0,-1.53,94.57,4.38,0.0
2022,12,17,5,0.0,-1.87,95.54,4.07,0.0
2022,12,17,6,0.0,-2.01,97.62,3.61,0.0
2022,12,17,7,26.88,-0.97,97.33,3.02,0.0
2022,12,17,8,154.55,3.21,89.07,2.61,0.0
2022,12,17,9,276.33,6.75,83.74,2.24,0.0
2022,12,17,10,360.85,9.29,79.01,2.52,0.0
2022,12,17,11,396.42,11.2,73.3,2.97,0.0
2022,12,17,12,368.55,12.01,70.38,2.82,0.0
2022,12,17,13,291.42,12.12,70.77,2.61,0.01
2022,12,17,14,166.5,11.56,76.58,2.18,0.02
2022,12,17,15,37.53,9.86,88.14,2.01,0.05
2022,12,17,16,0.0,8.92,90.54,2.58,0.08
2022,12,17,17,0.0,8.7,92.39,2.85,0.12
2022,12,17,18,0.0,8.13,97.42,3.05,0.06
2022,12,17,19,0.0,7.35,100.0,3.21,0.12
2022,12,17,20,0.0,7.03,100.0,3.23,0.21
2022,12,17,21,0.0,6.85,100.0,3.07,0.3
2022,12,17,22,0.0,6.72,100.0,2.89,0.33
2022,12,17,23,0.0,6.27,100.0,3.1,0.22
2022,12,18,0,0.0,5.82,94.5,3.48,0.09
2022,12,18,1,0.0,5.08,89.67,3.44,0.11
2022,12,18,2,0.0,4.12,86.39,3.33,0.14
2022,12,18,3,0.0,3.74,83.06,3.13,0.11
2022,12,18,4,0.0,3.75,81.45,3.08,0.16
2022,12,18,5,0.0,3.69,83.41,3.29,0.09
2022,12,18,6,0.0,4.12,84.82,3.47,0.1
2022,12,18,7,24.23,4.98,85.72,3.41,0.1
2022,12,18,8,131.27,7.83,82.56,3.18,0.09
2022,12,18,9,235.43,10.09,72.83,4.35,0.05
2022,12,18,10,305.27,11.31,70.69,5.34,0.04
2022,12,18,11,326.55,12.03,68.06,5.98,0.03
2022,12,18,12,301.05,12.22,67.55,5.83,0.04
2022,12,18,13,237.23,12.19,68.6,5.56,0.05
2022,12,18,14,141.35,11.45,73.34,4.71,0.04
2022,12,18,15,35.5,9.96,83.2,3.73,0.02
2022,12,18,16,0.0,8.13,92.54,3.7,0.01
2022,12,18,17,0.0,7.32,98.45,3.92,0.01
2022,12,18,18,0.0,7.25,98.98,4.11,0.01
2022,12,18,19,0.0,8.04,93.81,4.74,0.01
2022,12,18,20,0.0,8.25,92.49,5.14,0.01
2022,12,18,21,0.0,8.1,92.85,5.32,0.0
2022,12,18,22,0.0,7.94,93.58,5.15,0.0
2022,12,18,23,0.0,7.69,95.34,4.81,0.0
2022,12,19,0,0.0,7.78,95.2,4.83,0.0
2022,12,19,1,0.0,8.04,94.56,4.87,0.01
2022,12,19,2,0.0,8.44,94.16,4.95,0.04
2022,12,19,3,0.0,8.99,93.18,5.06,0.13
2022,12,19,4,0.0,9.44,93.2,5.06,0.19
2022,12,19,5,0.0,9.71,94.03,4.91,0.24
2022,12,19,6,0.0,9.88,94.8,4.8,0.27
2022,12,19,7,10.7,10.22,94.96,4.78,0.28
2022,12,19,8,50.0,10.9,93.68,4.96,0.3
2022,12,19,9,77.43,11.56,92.35,5.11,0.27
2022,12,19,10,98.93,12.11,91.75,5.28,0.54
2022,12,19,11,103.78,12.57,91.14,5.32,0.57
2022,12,19,12,83.62,13.12,88.19,5.52,0.29
2022,12,19,13,108.68,13.07,88.66,5.22,0.24
2022,12,19,14,63.3,12.8,91.29,4.79,0.16
2022,12,19,15,16.15,12.15,93.91,4.28,0.28
2022,12,19,16,0.0,10.61,100.0,4.07,0.2
2022,12,19,17,0.0,10.25,100.0,4.14,0.19
2022,12,19,18,0.0,10.34,100.0,4.1,0.17
2022,12,19,19,0.0,10.42,100.0,4.08,0.16
2022,12,19,20,0.0,10.52,100.0,4.09,0.21
2022,12,19,21,0.0,10.14,100.0,3.99,0.3
2022,12,19,22,0.0,9.13,100.0,3.66,0.39
2022,12,19,23,0.0,8.9,100.0,3.66,0.29
