-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: Latitude  44.8352   Longitude -0.5753 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 38.38 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M,PRECTOTCORR
2022,7,9,18,149.82,29.12,29.62,3.63,0.0
2022,7,9,19,18.23,25.06,41.37,2.89,0.0
2022,7,9,20,0.0,23.53,44.3,3.29,0.0
2022,7,9,21,0.0,22.71,46.98,3.4,0.0
2022,7,9,22,0.0,21.58,51.84,3.28,0.0
2022,7,9,23,0.0,20.56,56.99,3.08,0.0
2022,7,10,0,0.0,19.64,61.95,2.9,0.0
2022,7,10,1,0.0,18.84,66.37,2.81,0.0
2022,7,10,2,0.0,18.15,70.23,2.78,0.0
2022,7,10,3,0.0,17.52,73.46,2.87,0.0
2022,7,10,4,6.15,17.09,75.81,3.17,0.0
2022,7,10,5,104.8,18.32,70.91,4.03,0.0
2022,7,10,6,271.58,20.59,63.03,3.79,0.0
2022,7,10,7,452.25,24.38,48.41,4.79,0.0
2022,7,10,8,623.03,27.37,38.01,5.32,0.0
2022,7,10,9,767.28,29.39,32.81,5.39,0.0
2022,7,10,10,872.67,31.01,28.41,5.15,0.0
2022,7,10,11,934.12,32.41,24.7,4.84,0.0
2022,7,10,12,948.95,33.57,22.1,4.58,0.0
2022,7,10,13,902.8,34.32,20.83,4.53,0.0
2022,7,10,14,807.4,34.56,20.66,4.66,0.0
2022,7,10,15,670.97,34.34,21.17,4.86,0.0
2022,7,10,16,504.62,33.61,22.28,5.15,0.0
2022,7,10,17,323.2,32.31,24.3,5.37,0.0
2022,7,10,18,146.75,30.15,28.87,4.8,0.0
2022,7,10,19,17.45,26.7,37.72,3.88,0.0
2022,7,10,20,0.0,24.72,42.8,4.23,0.0
2022,7,10,21,0.0,23.34,47.63,4.28,0.0
2022,7,10,22,0.0,22.17,52.63,4.11,0.0
2022,7,10,23,0.0,21.12,57.47,3.92,0.0
2022,7,11,0,0.0,20.17,61.93,3.77,0.0
2022,7,11,1,0.0,19.31,65.88,3.63,0.0
2022,7,11,2,0.0,18.5,69.58,3.5,0.0
2022,7,11,3,0.0,17.73,72.63,3.36,0.0
2022,7,11,4,5.97,17.19,74.33,3.31,0.0
2022,7,11,5,105.0,18.18,68.99,3.81,0.0
2022,7,11,6,273.1,20.59,57.67,3.73,0.0
2022,7,11,7,452.73,23.77,46.81,3.58,0.0
2022,7,11,8,621.35,26.98,39.04,3.2,0.0
2022,7,11,9,763.47,30.1,32.0,3.35,0.0
2022,7,11,10,866.95,32.47,27.27,3.33,0.0
2022,7,11,11,925.5,34.24,24.3,3.03,0.0
2022,7,11,12,935.62,35.57,22.18,2.76,0.0
2022,7,11,13,890.42,36.48,20.68,2.71,0.0
2022,7,11,14,797.0,36.96,19.62,2.87,0.0
2022,7,11,15,662.7,36.95,19.21,3.09,0.0
2022,7,11,16,498.4,36.39,19.59,3.4,0.0
2022,7,11,17,318.83,35.2,21.42,3.56,0.0
2022,7,11,18,143.9,32.14,32.28,3.02,0.0
2022,7,11,19,16.7,28.3,38.75,3.65,0.0
2022,7,11,20,0.0,27.05,39.71,4.45,0.0
2022,7,11,21,0.0,25.38,44.7,4.2,0.0
2022,7,11,22,0.0,23.94,49.56,3.86,0.0
2022,7,11,23,0.0,22.75,53.73,3.5,0.0
2022,7,12,0,0.0,21.71,57.44,3.24,0.0
2022,7,12,1,0.0,20.77,60.86,3.08,0.0
2022,7,12,2,0.0,19.88,64.04,2.92,0.0
2022,7,12,3,0.0,19.02,67.2,2.79,0.0
2022,7,12,4,5.4,18.32,69.85,2.73,0.0
2022,7,12,5,98.7,19.38,65.05,3.38,0.0
2022,7,12,6,262.17,21.55,57.91,3.01,0.0
2022,7,12,7,442.48,24.79,49.12,3.14,0.0
2022,7,12,8,614.78,27.99,41.74,3.25,0.0
2022,7,12,9,762.25,31.24,32.68,3.66,0.0
2022,7,12,10,872.47,34.12,23.06,3.81,0.0
2022,7,12,11,936.35,35.83,18.81,3.49,0.0
2022,7,12,12,944.95,36.86,16.6,3.17,0.0
2022,7,12,13,900.88,37.39,15.22,3.1,0.0
2022,7,12,14,807.58,37.45,14.46,3.26,0.0
2022,7,12,15,672.15,37.1,14.32,3.61,0.0
2022,7,12,16,505.48,36.3,14.75,4.04,0.0
2022,7,12,17,321.73,34.96,16.22,4.22,0.0
2022,7,12,18,144.07,31.98,23.35,3.35,0.0
2022,7,12,19,16.4,28.08,30.08,3.43,0.0
2022,7,12,20,0.0,26.05,33.81,3.58,0.0
2022,7,12,21,0.0,24.58,38.38,3.43,0.0
2022,7,12,22,0.0,23.31,43.18,3.27,0.0
2022,7,12,23,0.0,22.26,47.76,3.03,0.0
2022,7,13,0,0.0,21.41,51.52,2.87,0.0
2022,7,13,1,0.0,20.69,54.77,2.74,0.0
2022,7,13,2,0.0,19.92,58.21,2.61,0.0
2022,7,13,3,0.0,19.05,62.18,2.46,0.0
2022,7,13,4,5.18,18.41,65.41,2.37,0.0
2022,7,13,5,99.85,19.97,59.21,2.83,0.0
2022,7,13,6,267.98,22.07,52.05,2.36,0.0
2022,7,13,7,449.92,25.41,42.07,2.23,0.0
2022,7,13,8,622.25,29.32,30.17,2.95,0.0
2022,7,13,9,768.03,32.02,23.21,3.4,0.0
2022,7,13,10,873.88,33.84,19.14,3.49,0.0
2022,7,13,11,934.03,35.31,16.36,3.52,0.0
2022,7,13,12,947.12,36.42,14.64,3.58,0.0
2022,7,13,13,899.03,37.19,13.6,3.6,0.0
2022,7,13,14,802.6,37.59,13.05,3.55,0.0
2022,7,13,15,665.42,37.53,13.04,3.46,0.0
2022,7,13,16,497.23,36.96,13.62,3.44,0.0
2022,7,13,17,305.7,35.74,15.5,3.28,0.0
2022,7,13,18,131.57,32.32,27.48,2.48,0.0
2022,7,13,19,14.18,28.3,32.81,2.91,0.0
2022,7,13,20,0.0,26.99,33.9,3.23,0.0
2022,7,13,21,0.0,26.01,36.36,3.17,0.0
2022,7,13,22,0.0,24.41,40.68,2.92,0.0
2022,7,13,23,0.0,22.98,44.57,2.74,0.0
2022,7,14,0,0.0,21.62,48.59,2.6,0.0
2022,7,14,1,0.0,20.66,51.67,2.33,0.0
2022,7,14,2,0.0,20.12,54.12,2.07,0.0
2022,7,14,3,0.0,20.13,54.37,1.72,0.0
2022,7,14,4,4.75,20.17,54.3,1.56,0.0
2022,7,14,5,96.07,21.26,55.43,1.31,0.0
2022,7,14,6,260.0,23.45,42.99,1.43,0.0
2022,7,14,7,438.92,26.51,37.08,0.94,0.0
2022,7,14,8,609.22,31.47,22.45,1.91,0.0
2022,7,14,9,753.97,33.73,18.72,2.22,0.0
2022,7,14,10,858.5,35.36,17.07,2.34,0.0
2022,7,14,11,915.6,36.7,16.06,2.36,0.0
2022,7,14,12,938.33,37.75,15.49,2.34,0.0
2022,7,14,13,883.6,38.4,15.4,2.55,0.0
2022,7,14,14,789.72,38.47,15.88,3.13,0.0
2022,7,14,15,647.92,37.9,16.79,3.92,0.0
2022,7,14,16,476.05,36.71,18.06,4.62,0.0
2022,7,14,17,289.17,34.97,19.82,5.0,0.0
2022,7,14,18,121.22,32.26,23.86,4.24,0.0
2022,7,14,19,13.07,28.42,31.49,3.32,0.0
2022,7,14,20,0.0,26.41,35.95,3.32,0.0
2022,7,14,21,0.0,25.4,38.98,3.49,0.0
2022,7,14,22,0.0,24.56,41.88,3.61,0.0
2022,7,14,23,0.0,23.62,45.37,3.62,0.0
2022,7,15,0,0.0,22.64,49.14,3.57,0.0
2022,7,15,1,0.0,21.68,52.77,3.45,0.0
2022,7,15,2,0.0,20.76,56.22,3.26,0.0
2022,7,15,3,0.0,19.88,59.49,3.12,0.0
2022,7,15,4,4.0,19.15,62.33,3.13,0.0
2022,7,15,5,78.62,19.77,60.2,3.74,0.0
2022,7,15,6,224.1,21.73,54.05,3.66,0.0
2022,7,15,7,389.02,24.6,46.22,3.63,0.0
2022,7,15,8,555.8,28.14,35.27,3.89,0.0
2022,7,15,9,705.97,30.76,26.9,4.12,0.0
2022,7,15,10,819.17,32.43,22.54,3.84,0.0
2022,7,15,11,849.15,33.92,19.59,3.39,0.0
2022,7,15,12,922.95,35.07,17.77,3.06,0.0
2022,7,15,13,875.55,35.85,16.52,2.99,0.0
2022,7,15,14,775.1,36.17,15.82,3.25,0.0
2022,7,15,15,635.08,35.88,15.96,3.66,0.0
2022,7,15,16,449.25,35.12,16.87,4.09,0.0
2022,7,15,17,273.6,33.87,18.6,4.35,0.0
2022,7,15,18,116.93,31.54,23.57,3.55,0.0
2022,7,15,19,12.38,28.09,31.0,3.08,0.0
2022,7,15,20,0.0,26.71,33.72,3.6,0.0
2022,7,15,21,0.0,25.49,36.84,3.71,0.0
2022,7,15,22,0.0,24.33,40.01,3.66,0.0
2022,7,15,23,0.0,23.29,42.94,3.54,0.0
2022,7,16,0,0.0,22.37,45.59,3.48,0.0
2022,7,16,1,0.0,21.49,47.92,3.42,0.0
2022,7,16,2,0.0,20.63,49.86,3.32,0.0
2022,7,16,3,0.0,19.84,51.52,3.25,0.0
2022,7,16,4,3.78,19.31,52.38,3.29,0.0
2022,7,16,5,79.07,20.2,48.75,3.92,0.0
2022,7,16,6,231.23,21.77,44.4,3.66,0.0
2022,7,16,7,407.5,24.94,36.47,4.22,0.0
2022,7,16,8,582.4,28.65,27.3,5.16,0.0
2022,7,16,9,728.08,31.42,21.96,5.18,0.0
2022,7,16,10,835.45,33.64,18.97,4.94,0.0
2022,7,16,11,898.22,35.5,16.66,4.79,0.0
2022,7,16,12,930.65,36.96,14.83,4.77,0.0
2022,7,16,13,884.3,37.86,13.65,4.88,0.0
2022,7,16,14,790.12,38.19,13.04,5.02,0.0
2022,7,16,15,654.2,37.97,12.9,5.16,0.0
2022,7,16,16,486.23,37.1,13.45,5.31,0.0
2022,7,16,17,301.38,35.64,14.84,5.34,0.0
2022,7,16,18,128.57,33.0,18.7,4.5,0.0
2022,7,16,19,12.7,29.47,23.82,4.24,0.0
2022,7,16,20,0.0,27.63,26.66,4.9,0.0
2022,7,16,21,0.0,26.13,30.04,4.99,0.0
2022,7,16,22,0.0,24.91,33.33,4.88,0.0
2022,7,16,23,0.0,23.85,36.44,4.55,0.0
2022,7,17,0,0.0,22.87,39.53,4.14,0.0
2022,7,17,1,0.0,21.96,42.56,3.85,0.0
2022,7,17,2,0.0,21.17,45.25,3.77,0.0
2022,7,17,3,0.0,20.49,47.65,3.86,0.0
2022,7,17,4,3.42,19.86,49.9,3.89,0.0
2022,7,17,5,79.47,20.49,48.13,4.32,0.0
2022,7,17,6,235.68,22.5,42.26,4.2,0.0
2022,7,17,7,413.55,25.69,33.87,4.52,0.0
2022,7,17,8,584.8,29.02,27.02,4.38,0.0
2022,7,17,9,731.85,31.97,21.02,4.64,0.0
2022,7,17,10,843.25,34.51,15.54,5.06,0.0
2022,7,17,11,908.35,36.69,11.94,5.19,0.0
2022,7,17,12,926.67,38.25,10.25,5.12,0.0
2022,7,17,13,879.65,39.3,9.52,5.0,0.0
2022,7,17,14,787.5,39.8,9.35,4.88,0.0
2022,7,17,15,649.85,39.75,9.68,4.79,0.0
2022,7,17,16,479.0,39.06,10.64,4.78,0.0
2022,7,17,17,295.25,37.65,12.95,4.44,0.0
2022,7,17,18,125.47,34.25,19.32,3.41,0.0
2022,7,17,19,12.07,30.67,23.75,3.7,0.0
2022,7,17,20,0.0,29.39,25.62,4.29,0.0
2022,7,17,21,0.0,27.8,29.7,4.29,0.0
2022,7,17,22,0.0,26.42,34.08,4.14,0.0
2022,7,17,23,0.0,25.25,37.87,3.97,0.0
2022,7,18,0,0.0,24.17,41.23,3.84,0.0
2022,7,18,1,0.0,23.16,44.2,3.82,0.0
2022,7,18,2,0.0,22.32,46.81,3.89,0.0
2022,7,18,3,0.0,21.72,49.23,3.99,0.0
2022,7,18,4,0.0,21.37,51.69,4.11,0.0
2022,7,18,5,92.03,22.49,50.47,4.73,0.0
2022,7,18,6,243.48,24.95,46.63,4.64,0.0
2022,7,18,7,423.12,28.83,41.17,5.66,0.0
2022,7,18,8,595.9,32.67,33.0,6.3,0.0
2022,7,18,9,741.97,35.64,25.21,6.3,0.0
2022,7,18,10,849.0,37.8,19.92,6.19,0.0
2022,7,18,11,911.95,39.44,16.36,6.01,0.0
2022,7,18,12,922.62,40.54,14.21,5.74,0.0
2022,7,18,13,876.88,41.32,12.89,5.39,0.0
2022,7,18,14,780.92,41.6,12.35,5.06,0.0
2022,7,18,15,641.75,41.39,12.5,4.72,0.0
2022,7,18,16,472.27,40.73,13.34,4.41,0.0
2022,7,18,17,287.8,39.41,15.85,3.78,0.0
2022,7,18,18,118.6,35.6,24.23,2.53,0.0
2022,7,18,19,10.98,32.09,28.61,3.14,0.0
2022,7,18,20,0.0,31.43,29.26,3.71,0.0
2022,7,18,21,0.0,30.3,32.14,4.01,0.0
2022,7,18,22,0.0,28.78,36.26,4.03,0.0
2022,7,18,23,0.0,27.09,41.41,3.51,0.0
2022,7,19,0,0.0,25.54,47.19,2.8,0.01
2022,7,19,1,0.0,24.1,55.01,2.38,0.04
2022,7,19,2,0.0,22.93,64.8,2.35,0.11
2022,7,19,3,0.0,22.18,74.83,2.69,0.24
2022,7,19,4,0.0,21.88,81.97,2.96,0.38
2022,7,19,5,40.75,22.33,82.52,3.88,0.43
2022,7,19,6,126.62,23.4,76.45,4.38,0.3
2022,7,19,7,226.75,24.84,67.26,4.27,0.09
2022,7,19,8,334.45,26.54,58.06,4.04,0.02
2022,7,19,9,527.28,28.06,51.01,3.73,0.0
2022,7,19,10,685.9,29.41,45.46,3.6,0.0
2022,7,19,11,741.47,30.39,41.49,3.64,0.0
2022,7,19,12,680.88,30.94,38.99,3.79,0.01
2022,7,19,13,758.35,31.14,37.63,4.07,0.02
2022,7,19,14,649.05,30.86,37.48,4.38,0.02
2022,7,19,15,536.33,30.16,38.52,4.54,0.02
2022,7,19,16,372.48,29.16,40.44,4.54,0.01
2022,7,19,17,217.52,27.79,43.41,4.62,0.01
2022,7,19,18,86.32,26.04,48.17,4.59,0.25
2022,7,19,19,8.27,24.16,56.21,3.97,2.92
2022,7,19,20,0.0,22.53,66.91,2.91,9.57
2022,7,19,21,0.0,21.58,73.08,2.12,3.93
2022,7,19,22,0.0,20.86,77.13,2.0,0.3
2022,7,19,23,0.0,20.56,79.73,2.28,0.03
2022,7,20,0,0.0,20.11,83.37,2.06,0.1
2022,7,20,1,0.0,19.52,87.77,1.82,0.18
2022,7,20,2,0.0,19.09,90.95,1.77,0.15
2022,7,20,3,0.0,18.8,93.01,1.77,0.12
2022,7,20,4,0.0,18.67,93.88,1.78,0.08
2022,7,20,5,20.3,20.11,85.92,2.52,0.1
2022,7,20,6,93.82,21.68,74.57,3.31,0.26
2022,7,20,7,176.0,23.38,63.79,4.02,0.48
2022,7,20,8,281.08,24.91,56.77,4.73,0.37
2022,7,20,9,407.02,26.19,51.44,5.28,0.16
2022,7,20,10,556.85,27.18,47.33,5.58,0.06
2022,7,20,11,681.92,27.93,44.62,5.67,0.02
2022,7,20,12,650.28,28.41,43.06,5.64,0.01
2022,7,20,13,711.83,28.5,42.5,5.56,0.0
2022,7,20,14,687.88,28.22,42.86,5.42,0.0
2022,7,20,15,600.12,27.6,44.31,5.16,0.0
2022,7,20,16,469.23,26.72,46.7,4.8,0.0
2022,7,20,17,291.45,25.54,50.17,4.39,0.0
2022,7,20,18,122.03,24.07,55.27,3.89,0.0
2022,7,20,19,10.55,22.22,63.58,2.96,0.0
2022,7,20,20,0.0,20.8,72.42,2.43,0.0
2022,7,20,21,0.0,19.81,79.87,2.14,0.0
2022,7,20,22,0.0,19.01,86.17,1.91,0.0
2022,7,20,23,0.0,18.32,91.64,1.73,0.01
2022,7,21,0,0.0,17.74,96.06,1.58,0.03
2022,7,21,1,0.0,17.21,99.39,1.54,0.07
2022,7,21,2,0.0,16.81,100.0,1.63,0.09
2022,7,21,3,0.0,16.48,100.0,1.63,0.1
2022,7,21,4,0.0,16.28,100.0,1.64,0.1
2022,7,21,5,81.47,18.03,91.2,1.96,0.08
2022,7,21,6,235.02,20.02,77.25,1.87,0.02
2022,7,21,7,413.35,22.34,62.69,1.33,0.0
2022,7,21,8,582.78,24.87,50.47,0.93,0.0
2022,7,21,9,731.1,26.99,42.96,0.78,0.0
2022,7,21,10,842.4,28.78,38.02,0.65,0.0
2022,7,21,11,902.47,30.44,33.76,0.48,0.0
2022,7,21,12,917.25,31.86,29.98,0.45,0.0
2022,7,21,13,870.67,32.92,27.12,0.62,0.0
2022,7,21,14,774.15,33.54,25.33,0.82,0.0
2022,7,21,15,636.4,33.74,24.17,1.02,0.0
2022,7,21,16,468.67,33.38,23.96,1.25,0.0
2022,7,21,17,287.17,32.41,24.99,1.64,0.0
2022,7,21,18,116.97,30.0,32.57,2.12,0.0
2022,7,21,19,9.5,26.33,41.4,2.72,0.0
2022,7,21,20,0.0,24.59,46.5,3.39,0.0
2022,7,21,21,0.0,23.23,52.11,3.41,0.0
2022,7,21,22,0.0,22.21,57.3,3.11,0.0
2022,7,21,23,0.0,21.28,62.68,2.55,0.0
2022,7,22,0,0.0,20.46,68.3,2.19,0.0
2022,7,22,1,0.0,19.82,73.61,1.92,0.0
2022,7,22,2,0.0,19.27,78.8,1.57,0.0
2022,7,22,3,0.0,18.95,82.72,1.34,0.01
2022,7,22,4,0.0,18.73,85.95,1.38,0.06
2022,7,22,5,56.1,19.4,83.65,2.28,0.07
2022,7,22,6,159.62,21.12,72.89,3.42,0.01
2022,7,22,7,296.17,22.99,63.3,4.17,0.0
2022,7,22,8,438.05,25.04,54.63,4.59,0.0
2022,7,22,9,536.78,26.84,48.3,4.89,0.0
2022,7,22,10,689.17,28.04,45.29,5.08,0.02
2022,7,22,11,646.17,28.58,44.91,5.42,0.06
2022,7,22,12,666.33,28.02,47.37,5.97,0.1
2022,7,22,13,588.5,27.33,49.46,6.41,0.08
2022,7,22,14,511.08,26.46,51.37,6.57,0.09
2022,7,22,15,363.33,24.94,54.7,6.4,0.1
2022,7,22,16,242.5,23.35,59.02,6.08,0.08
2022,7,22,17,136.57,22.25,62.52,5.73,0.05
2022,7,22,18,66.32,21.33,65.47,5.22,0.0
2022,7,22,19,6.72,20.15,70.18,4.28,0.0
2022,7,22,20,0.0,19.44,73.82,3.42,0.0
2022,7,22,21,0.0,18.92,76.49,2.79,0.0
2022,7,22,22,0.0,18.27,79.67,2.31,0.0
2022,7,22,23,0.0,17.44,84.1,2.03,0.0
2022,7,23,0,0.0,16.88,87.62,2.01,0.0
2022,7,23,1,0.0,16.58,90.14,1.99,0.0
2022,7,23,2,0.0,16.43,92.21,1.95,0.0
2022,7,23,3,0.0,16.39,93.65,1.95,0.0
2022,7,23,4,0.0,16.36,94.87,1.83,0.0
2022,7,23,5,62.95,18.16,86.07,1.7,0.0
2022,7,23,6,168.7,20.41,72.34,1.58,0.0
2022,7,23,7,300.58,22.63,60.4,1.26,0.01
2022,7,23,8,438.9,24.68,52.04,1.1,0.0
2022,7,23,9,535.6,26.46,45.74,1.22,0.0
2022,7,23,10,665.47,28.08,40.1,1.42,0.0
2022,7,23,11,818.92,29.49,35.45,1.69,0.0
2022,7,23,12,900.12,30.62,31.81,2.01,0.0
2022,7,23,13,860.95,31.39,29.24,2.27,0.0
2022,7,23,14,767.75,31.8,27.53,2.45,0.0
2022,7,23,15,631.88,31.72,26.78,2.66,0.0
2022,7,23,16,466.75,31.16,26.96,2.86,0.0
2022,7,23,17,287.75,30.07,28.23,3.06,0.0
2022,7,23,18,117.93,28.14,32.7,3.13,0.0
2022,7,23,19,8.98,24.85,40.59,3.21,0.0
2022,7,23,20,0.0,22.83,46.51,3.38,0.0
2022,7,23,21,0.0,21.5,52.34,3.13,0.0
2022,7,23,22,0.0,20.54,57.33,2.85,0.0
2022,7,23,23,0.0,19.82,60.77,2.53,0.0
2022,7,24,0,0.0,19.16,63.29,2.26,0.0
2022,7,24,1,0.0,18.69,63.95,2.22,0.0
2022,7,24,2,0.0,18.3,63.06,2.25,0.0
2022,7,24,3,0.0,17.99,61.54,2.38,0.0
2022,7,24,4,0.0,17.83,60.88,2.52,0.0
2022,7,24,5,82.5,19.48,56.61,3.25,0.0
2022,7,24,6,244.52,21.69,51.93,2.63,0.0
2022,7,24,7,426.02,25.79,41.78,2.66,0.0
2022,7,24,8,597.78,29.04,33.77,2.64,0.0
2022,7,24,9,742.6,31.19,28.84,2.38,0.0
2022,7,24,10,848.8,33.09,24.81,2.18,0.0
2022,7,24,11,908.8,34.82,21.47,1.89,0.0
2022,7,24,12,913.92,36.28,18.95,1.57,0.0
2022,7,24,13,864.3,37.33,17.32,1.31,0.0
2022,7,24,14,765.78,37.91,16.46,1.17,0.0
2022,7,24,15,626.17,38.05,16.13,1.44,0.0
2022,7,24,16,457.1,37.6,16.62,2.0,0.0
2022,7,24,17,275.38,36.26,18.51,2.72,0.0
2022,7,24,18,107.25,32.9,26.47,3.46,0.0
2022,7,24,19,7.82,28.27,36.48,4.19,0.0
2022,7,24,20,0.0,25.18,50.56,4.54,0.01
2022,7,24,21,0.0,23.28,66.31,4.81,0.06
2022,7,24,22,0.0,22.14,78.19,4.59,0.07
2022,7,24,23,0.0,21.54,84.06,4.31,0.11
2022,7,25,0,0.0,21.23,85.32,4.27,0.12
2022,7,25,1,0.0,21.07,84.19,4.27,0.09
2022,7,25,2,0.0,20.86,83.75,4.08,0.09
2022,7,25,3,0.0,20.31,86.53,3.26,0.1
2022,7,25,4,0.0,19.7,90.51,2.54,0.1
2022,7,25,5,39.8,20.49,85.88,3.16,0.1
2022,7,25,6,132.15,22.22,73.08,3.73,0.3
2022,7,25,7,254.73,23.82,64.45,3.82,1.16
2022,7,25,8,398.52,25.3,59.11,4.06,2.7
2022,7,25,9,551.78,26.57,55.12,4.46,2.94
2022,7,25,10,603.85,27.57,51.98,4.92,2.98
2022,7,25,11,645.05,28.18,49.87,5.43,2.88
2022,7,25,12,629.58,28.27,49.07,5.88,2.39
2022,7,25,13,606.83,28.02,48.72,6.14,1.85
2022,7,25,14,470.33,27.55,48.95,6.13,1.45
2022,7,25,15,368.62,26.86,49.98,5.95,1.18
2022,7,25,16,220.5,25.86,52.87,5.71,0.91
2022,7,25,17,135.55,24.45,57.73,5.46,0.73
2022,7,25,18,61.78,22.77,64.37,5.1,0.09
2022,7,25,19,6.05,21.12,71.42,4.45,0.05
2022,7,25,20,0.0,20.05,75.73,3.88,0.03
2022,7,25,21,0.0,19.31,77.88,3.31,0.01
2022,7,25,22,0.0,18.57,80.3,2.59,0.01
2022,7,25,23,0.0,17.63,84.14,1.99,0.0
2022,7,26,0,0.0,16.87,87.41,1.74,0.0
2022,7,26,1,0.0,16.54,88.72,1.73,0.03
2022,7,26,2,0.0,16.61,87.88,1.59,0.09
2022,7,26,3,0.0,16.77,86.8,1.35,0.12
2022,7,26,4,0.0,16.88,86.19,1.06,0.13
2022,7,26,5,61.17,17.93,81.36,0.84,0.09
2022,7,26,6,192.12,19.67,69.89,1.09,0.22
2022,7,26,7,340.48,21.4,60.29,1.35,0.2
2022,7,26,8,497.27,23.22,52.09,1.6,0.12
2022,7,26,9,550.85,24.95,45.25,1.87,0.05
2022,7,26,10,622.85,26.16,40.77,2.27,0.04
2022,7,26,11,803.03,27.41,36.98,2.78,0.02
2022,7,26,12,815.75,28.2,34.29,3.44,0.01
2022,7,26,13,804.4,28.4,33.17,4.17,0.01
2022,7,26,14,721.7,27.99,33.63,4.88,0.0
2022,7,26,15,591.65,27.12,35.16,5.3,0.0
2022,7,26,16,446.58,25.87,37.75,5.42,0.01
2022,7,26,17,266.6,24.32,41.4,5.31,0.0
2022,7,26,18,106.45,22.52,46.4,5.05,0.0
2022,7,26,19,7.25,20.46,54.34,4.28,0.0
2022,7,26,20,0.0,19.01,62.72,3.62,0.0
2022,7,26,21,0.0,18.05,69.73,3.14,0.0
2022,7,26,22,0.0,17.34,75.45,2.79,0.0
2022,7,26,23,0.0,16.76,80.03,2.53,0.0
2022,7,27,0,0.0,16.15,84.56,2.23,0.0
2022,7,27,1,0.0,15.44,89.92,1.99,0.0
2022,7,27,2,0.0,14.95,93.71,1.84,0.0
2022,7,27,3,0.0,14.63,95.83,1.66,0.0
2022,7,27,4,0.0,14.52,96.33,1.33,0.0
2022,7,27,5,76.47,15.95,87.71,0.96,0.0
2022,7,27,6,236.73,18.63,68.2,0.47,0.0
2022,7,27,7,413.0,22.33,48.3,0.29,0.0
2022,7,27,8,579.75,24.53,40.92,0.6,0.0
2022,7,27,9,667.25,26.03,37.08,0.5,0.0
2022,7,27,10,788.42,27.34,33.88,0.45,0.0
2022,7,27,11,802.7,28.51,31.08,0.84,0.0
2022,7,27,12,855.67,29.3,29.71,1.43,0.0
2022,7,27,13,824.28,29.68,29.09,2.12,0.0
2022,7,27,14,769.92,29.58,29.63,2.83,0.0
2022,7,27,15,631.92,29.0,31.11,3.46,0.0
2022,7,27,16,465.55,28.0,33.34,3.94,0.0
2022,7,27,17,282.08,26.44,37.36,4.48,0.0
2022,7,27,18,109.53,24.12,45.31,5.01,0.0
2022,7,27,19,6.6,21.5,57.01,4.83,0.0
2022,7,27,20,0.0,19.91,66.78,4.34,0.0
2022,7,27,21,0.0,19.04,72.9,3.46,0.0
2022,7,27,22,0.0,18.32,77.62,2.74,0.0
2022,7,27,23,0.0,17.61,82.33,2.24,0.0
2022,7,28,0,0.0,17.13,85.73,2.05,0.0
2022,7,28,1,0.0,16.82,88.14,2.01,0.0
2022,7,28,2,0.0,16.6,90.12,2.04,0.0
2022,7,28,3,0.0,16.36,92.19,2.2,0.0
2022,7,28,4,0.0,16.39,92.53,2.19,0.01
2022,7,28,5,56.97,17.6,86.04,2.36,0.0
2022,7,28,6,201.62,19.0,78.24,2.51,0.0
2022,7,28,7,373.9,20.96,64.61,2.69,0.0
2022,7,28,8,541.9,23.0,53.64,2.57,0.0
2022,7,28,9,678.17,24.78,47.53,2.33,0.0
2022,7,28,10,807.4,26.51,42.57,2.38,0.0
2022,7,28,11,881.35,27.93,38.56,2.61,0.0
2022,7,28,12,875.42,28.87,35.72,2.98,0.0
2022,7,28,13,827.2,29.3,34.28,3.57,0.0
2022,7,28,14,656.83,29.12,34.56,4.09,0.0
2022,7,28,15,555.5,27.53,38.13,4.49,0.0
2022,7,28,16,408.48,26.09,42.37,4.68,0.0
2022,7,28,17,240.4,24.83,46.59,4.57,0.0
2022,7,28,18,89.03,23.39,51.67,4.21,0.0
2022,7,28,19,5.53,21.69,58.62,3.36,0.0
2022,7,28,20,0.0,20.46,65.33,2.75,0.0
2022,7,28,21,0.0,19.65,70.52,2.31,0.0
2022,7,28,22,0.0,18.93,75.46,2.08,0.0
2022,7,28,23,0.0,18.23,80.29,1.92,0.0
2022,7,29,0,0.0,17.72,84.09,1.85,0.0
2022,7,29,1,0.0,17.55,85.94,1.86,0.0
2022,7,29,2,0.0,17.39,87.44,1.87,0.01
2022,7,29,3,0.0,17.07,89.65,1.89,0.03
2022,7,29,4,0.0,16.87,91.13,1.81,0.08
2022,7,29,5,38.4,18.39,83.59,1.9,0.07
