-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: Latitude  48.8556   Longitude 2.349 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 92.41 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M,PRECTOTCORR
2022,4,1,11,178.52,3.4,69.63,10.12,6.07
2022,4,1,12,161.3,3.5,67.96,10.15,5.73
2022,4,1,13,160.68,3.72,66.55,10.1,4.75
2022,4,1,14,144.38,3.77,66.74,9.91,3.73
2022,4,1,15,123.05,3.69,68.16,9.62,2.7
2022,4,1,16,77.85,3.41,71.22,8.91,1.85
2022,4,1,17,29.35,2.85,76.31,7.79,0.88
2022,4,1,18,0.0,2.0,81.38,7.42,0.23
2022,4,1,19,0.0,1.38,84.45,7.34,0.14
2022,4,1,20,0.0,0.92,86.87,7.01,0.07
2022,4,1,21,0.0,0.52,88.96,6.5,0.03
2022,4,1,22,0.0,0.13,90.74,6.39,0.01
2022,4,1,23,0.0,-0.22,91.42,6.59,0.0
2022,4,2,0,0.0,-0.72,93.88,6.45,0.0
2022,4,2,1,0.0,-1.23,96.5,6.1,0.0
2022,4,2,2,0.0,-1.45,96.52,6.04,0.0
2022,4,2,3,0.0,-1.64,96.29,6.0,0.0
2022,4,2,4,0.0,-1.95,97.62,6.01,0.0
2022,4,2,5,5.38,-2.27,99.37,5.89,0.0
2022,4,2,6,75.47,-0.91,89.9,6.42,0.0
2022,4,2,7,178.15,1.67,73.71,7.05,0.01
2022,4,2,8,290.25,4.1,56.55,8.77,0.01
2022,4,2,9,412.35,5.39,47.91,9.19,0.02
2022,4,2,10,437.0,6.27,43.72,9.09,0.02
2022,4,2,11,407.38,7.0,41.74,8.98,0.02
2022,4,2,12,388.58,7.5,40.49,8.89,0.02
2022,4,2,13,300.2,7.38,40.67,8.74,0.04
2022,4,2,14,267.27,6.84,42.7,8.51,0.09
2022,4,2,15,200.52,6.19,46.21,8.15,0.09
2022,4,2,16,123.47,5.47,50.76,7.41,0.05
2022,4,2,17,52.35,4.43,58.85,5.74,0.03
2022,4,2,18,0.0,3.02,71.0,4.22,0.01
2022,4,2,19,0.0,2.32,78.03,3.87,0.01
2022,4,2,20,0.0,1.76,82.64,3.86,0.01
2022,4,2,21,0.0,1.33,85.02,4.24,0.01
2022,4,2,22,0.0,0.84,87.86,4.38,0.01
2022,4,2,23,0.0,0.35,90.02,4.31,0.02
2022,4,3,0,0.0,-0.04,91.6,4.24,0.06
2022,4,3,1,0.0,-0.49,94.26,4.05,0.03
2022,4,3,2,0.0,-1.03,96.85,3.88,0.01
2022,4,3,3,0.0,-1.72,100.0,3.74,0.0
2022,4,3,4,0.0,-2.51,100.0,3.66,0.0
2022,4,3,5,7.9,-2.66,100.0,4.31,0.01
2022,4,3,6,111.47,-1.61,91.11,4.84,0.01
2022,4,3,7,278.77,0.7,76.57,4.46,0.0
2022,4,3,8,455.58,4.09,53.21,6.14,0.0
2022,4,3,9,611.62,5.71,43.27,6.26,0.0
2022,4,3,10,621.53,6.96,38.72,6.21,0.0
2022,4,3,11,653.47,7.94,37.26,6.13,0.0
2022,4,3,12,580.55,8.61,37.18,5.98,0.0
2022,4,3,13,595.45,9.01,37.87,5.68,0.0
2022,4,3,14,462.58,9.02,39.52,5.37,0.01
2022,4,3,15,291.83,8.57,42.33,5.09,0.01
2022,4,3,16,178.25,7.66,47.51,4.63,0.01
2022,4,3,17,73.22,5.9,64.96,2.79,0.0
2022,4,3,18,0.0,3.14,81.59,2.39,0.0
2022,4,3,19,0.0,2.37,82.86,2.22,0.0
2022,4,3,20,0.0,2.07,82.37,1.95,0.0
2022,4,3,21,0.0,1.71,82.89,1.84,0.0
2022,4,3,22,0.0,1.1,86.59,1.94,0.0
2022,4,3,23,0.0,0.54,90.92,2.09,0.0
2022,4,4,0,0.0,-0.06,95.0,2.32,0.0
2022,4,4,1,0.0,-0.92,100.0,2.58,0.0
2022,4,4,2,0.0,-1.59,100.0,2.76,0.0
2022,4,4,3,0.0,-2.0,100.0,2.95,0.0
2022,4,4,4,0.0,-1.79,100.0,3.29,0.0
2022,4,4,5,11.18,-1.46,96.01,3.78,0.0
2022,4,4,6,136.43,0.43,82.93,5.18,0.0
2022,4,4,7,310.9,2.86,72.01,5.27,0.0
2022,4,4,8,476.45,6.36,51.13,7.64,0.0
2022,4,4,9,614.62,8.08,42.13,8.24,0.0
2022,4,4,10,687.88,9.29,40.16,8.53,0.03
2022,4,4,11,695.65,10.26,40.82,8.78,0.11
2022,4,4,12,591.2,10.61,43.24,8.93,0.4
2022,4,4,13,426.6,10.11,48.84,8.89,1.24
2022,4,4,14,353.52,9.08,57.05,8.56,2.0
2022,4,4,15,227.02,8.08,65.19,7.94,1.46
2022,4,4,16,140.93,7.36,71.41,7.19,1.0
2022,4,4,17,60.92,6.83,75.02,7.01,0.85
2022,4,4,18,0.0,6.49,77.29,7.04,2.34
2022,4,4,19,0.0,6.26,79.53,6.95,1.94
2022,4,4,20,0.0,6.17,81.03,7.19,1.76
2022,4,4,21,0.0,6.09,84.36,6.99,1.48
2022,4,4,22,0.0,6.15,87.56,6.78,1.33
2022,4,4,23,0.0,6.25,90.48,6.39,1.39
2022,4,5,0,0.0,6.5,92.21,6.48,1.64
2022,4,5,1,0.0,6.78,93.5,6.27,2.14
2022,4,5,2,0.0,6.98,94.76,5.7,2.65
2022,4,5,3,0.0,7.07,95.9,5.4,2.71
2022,4,5,4,0.0,7.12,96.67,5.22,3.4
2022,4,5,5,7.9,7.26,96.85,5.45,4.04
2022,4,5,6,45.35,7.59,96.39,5.52,2.1
2022,4,5,7,85.03,8.21,95.21,5.42,1.78
2022,4,5,8,119.85,9.3,92.8,5.73,1.18
2022,4,5,9,147.4,10.7,89.33,6.05,0.66
2022,4,5,10,182.5,12.28,83.45,6.45,0.54
2022,4,5,11,200.85,13.55,76.86,6.58,0.67
2022,4,5,12,195.15,13.83,75.15,6.57,0.71
2022,4,5,13,195.18,14.01,74.55,6.67,0.67
2022,4,5,14,136.45,13.78,75.94,6.59,0.62
2022,4,5,15,108.4,13.38,78.65,6.3,0.72
2022,4,5,16,74.15,12.69,83.35,5.56,0.76
2022,4,5,17,28.27,11.9,87.79,5.2,0.72
2022,4,5,18,2.12,11.2,89.82,5.29,0.41
2022,4,5,19,0.0,10.39,91.66,4.98,0.28
2022,4,5,20,0.0,9.03,95.33,4.34,0.17
2022,4,5,21,0.0,7.85,97.72,4.24,0.13
2022,4,5,22,0.0,7.47,96.26,4.61,0.07
2022,4,5,23,0.0,6.94,96.6,4.7,0.04
2022,4,6,0,0.0,6.48,97.2,4.72,0.07
2022,4,6,1,0.0,6.31,96.81,4.75,0.1
2022,4,6,2,0.0,6.08,97.13,4.58,0.15
2022,4,6,3,0.0,5.9,96.76,4.67,0.22
2022,4,6,4,0.0,5.87,96.74,4.83,0.25
2022,4,6,5,12.38,5.82,96.52,5.07,0.32
2022,4,6,6,81.12,6.38,94.48,5.44,0.06
2022,4,6,7,141.15,7.69,89.51,5.9,0.03
2022,4,6,8,189.1,9.83,77.68,7.21,0.05
2022,4,6,9,255.18,11.56,68.26,8.25,0.35
2022,4,6,10,299.92,11.89,67.44,8.39,1.77
2022,4,6,11,245.32,11.64,69.8,8.31,2.23
2022,4,6,12,271.6,11.66,70.35,8.42,0.97
2022,4,6,13,240.23,11.88,69.39,8.61,0.26
2022,4,6,14,230.6,12.05,69.35,8.7,0.3
2022,4,6,15,180.0,11.89,72.09,8.31,0.27
2022,4,6,16,105.6,11.52,76.04,7.91,0.18
2022,4,6,17,40.92,11.18,79.28,8.13,0.19
2022,4,6,18,2.67,10.31,84.24,8.4,1.56
2022,4,6,19,0.0,9.85,87.27,8.8,1.41
2022,4,6,20,0.0,9.6,89.38,9.03,1.84
2022,4,6,21,0.0,9.55,91.08,9.46,1.93
2022,4,6,22,0.0,9.57,92.63,9.48,2.52
2022,4,6,23,0.0,9.67,92.75,9.42,2.58
2022,4,7,0,0.0,9.65,91.91,9.59,1.06
2022,4,7,1,0.0,9.53,90.88,9.8,0.66
2022,4,7,2,0.0,9.49,90.11,10.13,1.01
2022,4,7,3,0.0,9.55,90.56,10.48,4.67
2022,4,7,4,0.0,9.73,90.91,11.07,2.17
2022,4,7,5,5.45,10.01,91.28,11.78,4.35
2022,4,7,6,46.15,10.6,90.34,12.69,9.49
2022,4,7,7,84.4,11.17,87.27,13.49,9.45
2022,4,7,8,158.7,11.56,86.39,13.06,13.8
2022,4,7,9,232.12,12.59,86.64,12.26,11.55
2022,4,7,10,268.52,13.57,81.03,11.86,11.11
2022,4,7,11,279.85,14.08,66.78,12.51,7.51
2022,4,7,12,413.2,14.48,56.08,12.44,2.67
2022,4,7,13,404.38,14.75,51.85,12.41,0.97
2022,4,7,14,428.1,14.51,50.59,12.35,0.53
2022,4,7,15,321.48,13.76,50.95,11.94,0.36
2022,4,7,16,199.95,12.67,52.83,11.08,0.27
2022,4,7,17,78.55,11.31,56.79,9.8,0.15
2022,4,7,18,4.78,9.84,63.25,8.7,0.13
2022,4,7,19,0.0,8.82,69.24,8.08,0.07
2022,4,7,20,0.0,8.15,74.29,7.47,0.06
2022,4,7,21,0.0,7.38,80.37,6.77,0.11
2022,4,7,22,0.0,6.44,87.09,5.86,0.13
2022,4,7,23,0.0,5.68,92.35,4.89,0.08
2022,4,8,0,0.0,5.78,92.74,4.6,0.11
2022,4,8,1,0.0,5.45,95.02,3.91,0.28
2022,4,8,2,0.0,5.24,96.55,3.62,1.52
2022,4,8,3,0.0,5.1,97.98,2.98,3.53
2022,4,8,4,0.0,4.87,100.0,2.22,9.55
2022,4,8,5,5.88,5.28,98.66,2.23,26.49
2022,4,8,6,42.35,5.84,95.65,2.75,48.12
2022,4,8,7,92.4,5.68,93.85,3.56,67.38
2022,4,8,8,75.12,5.52,93.22,4.15,82.23
2022,4,8,9,94.72,6.02,93.98,3.43,72.39
2022,4,8,10,72.65,6.84,94.79,2.25,36.45
2022,4,8,11,169.48,7.97,93.4,1.24,21.77
2022,4,8,12,354.45,8.71,91.68,0.77,29.01
2022,4,8,13,313.02,8.87,92.01,0.7,45.63
2022,4,8,14,260.12,8.41,93.19,2.08,46.29
2022,4,8,15,189.48,7.37,92.89,4.88,45.44
2022,4,8,16,129.18,5.72,91.35,7.63,40.17
2022,4,8,17,54.17,4.12,90.62,8.69,43.32
2022,4,8,18,3.72,3.01,93.66,8.2,24.9
2022,4,8,19,0.0,2.51,94.76,7.15,9.22
2022,4,8,20,0.0,2.77,94.94,6.02,0.47
2022,4,8,21,0.0,2.64,96.87,5.47,0.01
2022,4,8,22,0.0,2.41,98.17,5.37,0.03
2022,4,8,23,0.0,2.62,96.84,5.25,0.23
2022,4,9,0,0.0,2.47,98.41,3.96,0.59
2022,4,9,1,0.0,2.79,97.75,3.65,1.36
2022,4,9,2,0.0,2.97,98.04,3.06,3.08
2022,4,9,3,0.0,3.23,97.96,2.91,6.12
2022,4,9,4,0.0,3.36,97.73,2.69,7.92
2022,4,9,5,9.02,3.56,97.25,2.8,6.84
2022,4,9,6,61.53,3.96,96.19,3.06,5.18
2022,4,9,7,131.5,4.49,95.03,2.94,4.09
2022,4,9,8,215.52,5.43,89.77,2.73,3.77
2022,4,9,9,291.55,6.75,78.88,2.24,3.56
2022,4,9,10,359.33,8.08,69.81,2.14,2.98
2022,4,9,11,421.1,9.01,64.44,2.3,2.07
2022,4,9,12,474.23,9.72,60.39,2.74,1.13
2022,4,9,13,503.48,10.0,56.41,3.26,0.41
2022,4,9,14,455.58,9.99,53.32,3.51,0.07
2022,4,9,15,338.73,9.95,51.37,3.45,0.01
2022,4,9,16,207.15,9.67,51.55,3.22,0.0
2022,4,9,17,88.03,8.04,69.99,2.06,0.0
2022,4,9,18,6.2,4.74,80.63,2.58,0.0
2022,4,9,19,0.0,3.56,82.57,2.85,0.0
2022,4,9,20,0.0,2.71,84.93,2.92,0.0
2022,4,9,21,0.0,1.93,87.08,2.84,0.0
2022,4,9,22,0.0,1.36,88.57,2.49,0.0
2022,4,9,23,0.0,1.19,89.43,2.05,0.0
2022,4,10,0,0.0,0.81,92.17,1.93,0.05
2022,4,10,1,0.0,0.38,95.09,1.76,0.05
2022,4,10,2,0.0,0.42,94.56,1.51,0.05
2022,4,10,3,0.0,0.02,96.82,1.44,0.0
2022,4,10,4,0.0,-0.3,99.17,1.45,0.0
2022,4,10,5,23.45,-0.26,98.61,1.35,0.0
2022,4,10,6,162.05,2.1,87.3,1.32,0.0
2022,4,10,7,325.67,4.55,76.29,1.46,0.0
2022,4,10,8,503.95,8.53,52.76,1.85,0.0
2022,4,10,9,631.83,10.4,46.26,1.92,0.0
2022,4,10,10,698.4,11.68,43.3,2.0,0.0
2022,4,10,11,718.92,12.65,41.59,2.15,0.0
2022,4,10,12,738.1,13.31,40.55,2.47,0.0
2022,4,10,13,703.15,13.74,40.12,2.99,0.0
2022,4,10,14,590.55,13.9,40.28,3.56,0.0
2022,4,10,15,423.8,13.6,41.56,3.92,0.0
2022,4,10,16,253.75,12.86,44.9,3.93,0.0
2022,4,10,17,99.6,10.71,65.23,2.68,0.0
2022,4,10,18,7.05,8.18,74.97,3.15,0.0
2022,4,10,19,0.0,7.68,73.58,3.8,0.0
2022,4,10,20,0.0,7.56,70.77,4.67,0.0
2022,4,10,21,0.0,7.13,70.64,5.2,0.0
2022,4,10,22,0.0,6.45,73.64,5.13,0.0
2022,4,10,23,0.0,5.6,78.08,4.87,0.0
2022,4,11,0,0.0,4.74,82.12,4.74,0.0
2022,4,11,1,0.0,4.14,84.05,4.9,0.0
2022,4,11,2,0.0,3.64,85.41,4.98,0.0
2022,4,11,3,0.0,3.2,86.83,5.07,0.0
2022,4,11,4,0.0,2.84,88.19,5.25,0.0
2022,4,11,5,21.48,2.64,89.18,5.7,0.0
2022,4,11,6,147.57,3.62,84.55,6.23,0.0
2022,4,11,7,308.02,6.04,74.61,6.0,0.0
2022,4,11,8,465.92,9.57,59.29,6.74,0.0
2022,4,11,9,593.83,12.32,52.6,6.64,0.0
2022,4,11,10,662.12,14.41,48.02,6.61,0.0
2022,4,11,11,747.78,15.92,45.58,6.5,0.0
2022,4,11,12,690.05,17.02,44.86,6.24,0.0
2022,4,11,13,647.7,17.65,45.92,5.83,0.0
2022,4,11,14,529.78,17.89,47.85,5.37,0.0
2022,4,11,15,371.7,17.66,51.83,4.83,0.0
2022,4,11,16,218.25,16.81,63.23,3.57,0.0
2022,4,11,17,85.65,14.89,76.44,3.12,0.0
2022,4,11,18,6.07,12.81,82.68,3.68,0.0
2022,4,11,19,0.0,12.44,85.07,4.28,0.0
2022,4,11,20,0.0,12.19,89.05,4.45,0.0
2022,4,11,21,0.0,11.91,92.74,4.4,0.0
2022,4,11,22,0.0,11.7,95.64,4.43,0.0
2022,4,11,23,0.0,11.02,100.0,4.47,0.04
2022,4,12,0,0.0,10.33,100.0,4.58,0.11
2022,4,12,1,0.0,9.94,100.0,4.82,0.05
2022,4,12,2,0.0,9.7,95.12,5.09,0.02
2022,4,12,3,0.0,9.16,93.06,4.85,0.01
2022,4,12,4,0.0,8.37,92.99,4.09,0.0
2022,4,12,5,21.17,8.24,89.16,4.44,0.0
2022,4,12,6,128.2,9.51,80.25,5.37,0.0
2022,4,12,7,280.4,11.76,70.68,5.42,0.0
2022,4,12,8,429.58,14.77,57.88,6.62,0.0
2022,4,12,9,518.15,16.69,52.68,7.2,0.0
2022,4,12,10,536.65,17.98,50.86,6.99,0.0
2022,4,12,11,570.38,18.82,50.22,6.69,0.0
2022,4,12,12,641.3,19.57,49.89,6.37,0.0
2022,4,12,13,536.22,20.22,50.26,5.83,0.0
2022,4,12,14,427.17,20.42,52.16,5.38,0.01
2022,4,12,15,281.45,19.89,56.31,5.13,0.09
2022,4,12,16,164.27,18.22,67.84,4.1,0.48
2022,4,12,17,70.25,16.07,80.93,3.39,1.15
2022,4,12,18,5.85,14.36,88.67,3.19,3.28
2022,4,12,19,0.0,13.25,93.4,2.65,5.39
2022,4,12,20,0.0,12.41,96.07,2.0,5.8
2022,4,12,21,0.0,11.5,98.16,2.25,5.82
2022,4,12,22,0.0,10.85,100.0,2.52,5.92
2022,4,12,23,0.0,10.5,100.0,2.56,3.32
2022,4,13,0,0.0,10.34,100.0,2.45,2.08
2022,4,13,1,0.0,10.43,100.0,2.21,4.07
2022,4,13,2,0.0,10.51,100.0,1.99,9.05
2022,4,13,3,0.0,10.5,99.55,1.8,11.72
2022,4,13,4,0.0,10.43,99.04,1.62,11.01
2022,4,13,5,12.52,10.49,98.33,1.48,8.64
2022,4,13,6,52.08,11.31,96.73,1.32,8.44
2022,4,13,7,105.57,12.21,93.33,1.51,11.01
2022,4,13,8,148.95,13.05,90.6,1.38,10.43
2022,4,13,9,208.32,13.69,88.27,1.57,10.24
2022,4,13,10,323.17,14.36,85.21,1.69,11.05
2022,4,13,11,382.42,15.05,81.13,1.68,10.99
2022,4,13,12,303.5,15.49,77.79,1.52,9.34
2022,4,13,13,288.95,15.71,75.63,1.29,6.99
2022,4,13,14,249.1,15.64,75.09,1.0,4.44
2022,4,13,15,189.98,15.48,76.06,0.64,2.08
2022,4,13,16,112.68,15.25,78.7,0.39,0.82
2022,4,13,17,48.97,14.76,79.73,0.32,0.98
2022,4,13,18,5.85,14.15,78.11,0.28,0.16
2022,4,13,19,0.0,13.79,78.88,0.12,0.11
2022,4,13,20,0.0,13.58,79.69,0.06,0.12
2022,4,13,21,0.0,13.23,81.23,0.17,0.17
2022,4,13,22,0.0,12.88,83.03,0.28,0.24
2022,4,13,23,0.0,12.61,84.29,0.37,0.15
2022,4,14,0,0.0,12.22,86.36,0.42,0.04
2022,4,14,1,0.0,11.8,88.43,0.54,0.01
2022,4,14,2,0.0,11.37,90.63,0.63,0.0
2022,4,14,3,0.0,10.92,92.9,0.61,0.0
2022,4,14,4,0.0,10.5,95.18,0.38,0.01
2022,4,14,5,25.48,10.2,96.87,0.28,0.07
2022,4,14,6,141.4,11.25,93.73,0.76,0.06
2022,4,14,7,292.83,13.34,84.75,1.04,0.01
2022,4,14,8,454.08,16.2,69.51,1.03,0.04
2022,4,14,9,629.25,17.84,61.23,0.81,0.03
2022,4,14,10,726.58,18.84,57.21,0.83,0.02
2022,4,14,11,759.12,19.6,54.98,0.99,0.02
2022,4,14,12,659.55,20.08,53.7,1.18,0.01
2022,4,14,13,604.1,20.41,52.68,1.35,0.01
2022,4,14,14,530.8,20.43,52.33,1.49,0.01
2022,4,14,15,384.73,20.14,52.81,1.84,0.0
2022,4,14,16,241.32,19.37,56.76,2.09,0.0
2022,4,14,17,103.35,17.64,74.6,1.74,0.0
2022,4,14,18,9.62,14.66,82.85,2.29,0.0
2022,4,14,19,0.0,13.02,85.68,2.68,0.0
2022,4,14,20,0.0,12.07,88.48,2.78,0.0
2022,4,14,21,0.0,11.3,90.47,2.76,0.0
2022,4,14,22,0.0,10.73,91.73,2.67,0.0
2022,4,14,23,0.0,10.24,92.85,2.53,0.0
2022,4,15,0,0.0,9.86,93.79,2.33,0.02
2022,4,15,1,0.0,9.63,94.46,2.08,0.02
2022,4,15,2,0.0,9.54,94.5,1.77,0.02
2022,4,15,3,0.0,9.49,94.57,1.3,0.0
2022,4,15,4,0.0,9.75,93.22,0.63,0.0
2022,4,15,5,34.88,9.85,93.03,0.26,0.0
2022,4,15,6,180.25,10.97,89.2,0.86,0.0
2022,4,15,7,342.92,13.06,81.18,1.16,0.0
2022,4,15,8,494.0,16.68,61.57,2.13,0.0
2022,4,15,9,638.0,18.13,56.88,2.6,0.0
2022,4,15,10,736.67,19.04,54.46,2.74,0.0
2022,4,15,11,742.8,19.67,53.13,2.78,0.0
2022,4,15,12,650.15,20.09,52.37,2.86,0.0
2022,4,15,13,606.6,20.28,52.07,3.02,0.0
2022,4,15,14,533.67,20.18,52.45,3.28,0.0
2022,4,15,15,400.27,19.78,53.56,3.63,0.0
2022,4,15,16,236.65,18.97,56.93,3.81,0.0
2022,4,15,17,104.53,17.15,71.77,2.88,0.0
2022,4,15,18,10.32,14.29,83.06,3.06,0.0
2022,4,15,19,0.0,13.21,85.2,3.68,0.0
2022,4,15,20,0.0,12.58,86.49,4.1,0.0
2022,4,15,21,0.0,11.73,88.9,3.95,0.0
2022,4,15,22,0.0,10.96,90.6,3.83,0.0
2022,4,15,23,0.0,10.49,90.17,4.03,0.0
2022,4,16,0,0.0,10.07,90.76,4.0,0.01
2022,4,16,1,0.0,9.56,92.69,3.71,0.01
2022,4,16,2,0.0,8.98,94.55,3.57,0.01
2022,4,16,3,0.0,8.43,96.25,3.62,0.01
2022,4,16,4,0.0,7.63,99.33,3.7,0.04
2022,4,16,5,35.6,7.62,96.94,4.42,0.05
2022,4,16,6,184.85,9.08,88.1,4.87,0.0
2022,4,16,7,363.5,11.12,78.33,5.16,0.0
2022,4,16,8,537.62,13.68,66.41,5.8,0.0
2022,4,16,9,679.3,15.63,58.92,6.11,0.0
2022,4,16,10,777.65,17.0,53.82,6.18,0.0
2022,4,16,11,820.4,17.95,50.05,6.16,0.0
2022,4,16,12,813.92,18.51,47.79,6.12,0.0
2022,4,16,13,755.22,18.77,46.55,6.08,0.0
2022,4,16,14,625.55,18.68,46.43,5.96,0.0
2022,4,16,15,464.65,18.29,47.26,5.87,0.0
2022,4,16,16,287.92,17.51,49.87,5.56,0.0
2022,4,16,17,121.4,15.66,62.47,4.0,0.0
2022,4,16,18,11.45,12.23,78.07,3.44,0.0
2022,4,16,19,0.0,10.78,82.09,3.82,0.0
2022,4,16,20,0.0,10.03,84.08,4.08,0.0
2022,4,16,21,0.0,9.07,86.74,4.19,0.0
2022,4,16,22,0.0,7.94,88.18,4.07,0.0
2022,4,16,23,0.0,6.82,87.31,3.89,0.0
2022,4,17,0,0.0,5.79,86.51,3.72,0.0
2022,4,17,1,0.0,4.97,86.53,3.7,0.0
2022,4,17,2,0.0,4.31,87.27,3.76,0.0
2022,4,17,3,0.0,3.71,88.58,3.84,0.0
2022,4,17,4,0.0,3.09,90.83,3.81,0.0
2022,4,17,5,52.25,3.36,88.47,4.14,0.0
2022,4,17,6,224.8,5.23,78.5,4.36,0.0
2022,4,17,7,409.15,8.03,66.82,3.92,0.0
2022,4,17,8,579.6,11.46,46.7,5.38,0.0
2022,4,17,9,717.28,13.64,40.03,5.44,0.0
2022,4,17,10,811.8,15.61,36.96,5.46,0.0
2022,4,17,11,848.6,17.27,35.69,5.46,0.0
2022,4,17,12,836.25,18.58,35.26,5.42,0.0
2022,4,17,13,773.47,19.41,35.53,5.25,0.0
2022,4,17,14,661.8,19.73,36.2,4.92,0.0
2022,4,17,15,508.38,19.52,37.43,4.63,0.0
2022,4,17,16,324.88,18.59,45.74,3.83,0.0
2022,4,17,17,142.35,16.16,67.92,2.65,0.0
2022,4,17,18,15.07,12.23,76.33,3.37,0.0
2022,4,17,19,0.0,10.66,77.57,3.86,0.0
2022,4,17,20,0.0,10.02,76.77,4.29,0.0
2022,4,17,21,0.0,9.25,76.29,4.54,0.0
2022,4,17,22,0.0,8.04,79.82,3.92,0.0
2022,4,17,23,0.0,7.1,83.69,3.31,0.0
2022,4,18,0,0.0,6.53,86.03,3.08,0.0
2022,4,18,1,0.0,6.07,87.75,3.1,0.0
2022,4,18,2,0.0,5.46,90.8,3.05,0.0
2022,4,18,3,0.0,4.55,96.35,2.65,0.0
2022,4,18,4,0.0,3.54,100.0,2.57,0.0
2022,4,18,5,43.12,4.36,98.59,2.96,0.0
2022,4,18,6,190.77,6.05,89.19,3.21,0.0
2022,4,18,7,354.15,7.75,82.57,2.08,0.0
2022,4,18,8,513.65,10.17,68.95,1.56,0.0
2022,4,18,9,611.8,12.43,56.67,1.32,0.0
2022,4,18,10,684.55,14.23,50.08,0.97,0.0
2022,4,18,11,676.03,15.72,44.4,0.97,0.0
2022,4,18,12,688.12,16.57,41.61,1.16,0.0
2022,4,18,13,583.35,17.04,40.45,1.34,0.0
2022,4,18,14,487.6,17.28,40.23,1.58,0.0
2022,4,18,15,375.95,17.12,41.94,1.74,0.0
2022,4,18,16,234.27,16.62,47.02,1.66,0.0
2022,4,18,17,103.4,14.85,66.41,1.78,0.0
2022,4,18,18,14.05,12.24,71.54,2.44,0.0
2022,4,18,19,0.0,10.81,74.84,2.95,0.0
2022,4,18,20,0.0,10.15,77.83,3.2,0.0
2022,4,18,21,0.0,9.58,82.6,3.47,0.0
2022,4,18,22,0.0,9.02,88.85,4.12,0.0
2022,4,18,23,0.0,8.34,95.66,4.32,0.04
2022,4,19,0,0.0,7.99,97.2,4.15,0.13
2022,4,19,1,0.0,7.72,96.86,3.86,0.09
2022,4,19,2,0.0,7.39,96.71,3.44,0.03
2022,4,19,3,0.0,7.09,96.79,2.91,0.02
2022,4,19,4,0.0,6.9,96.59,2.56,0.02
2022,4,19,5,38.33,6.96,95.38,2.43,0.02
2022,4,19,6,165.43,7.94,90.25,2.34,0.01
2022,4,19,7,310.8,9.6,81.87,2.23,0.01
2022,4,19,8,454.02,11.62,72.25,2.3,0.0
2022,4,19,9,603.65,13.88,59.56,2.43,0.0
2022,4,19,10,696.2,15.55,52.55,2.44,0.0
2022,4,19,11,713.5,16.54,50.25,2.45,0.01
2022,4,19,12,627.75,17.12,49.23,2.49,0.02
2022,4,19,13,568.85,17.36,48.79,2.6,0.02
2022,4,19,14,521.25,17.36,48.93,2.78,0.02
2022,4,19,15,372.38,17.21,49.38,3.04,0.02
2022,4,19,16,226.6,16.67,52.12,3.25,0.01
2022,4,19,17,93.97,14.95,68.52,2.58,0.0
2022,4,19,18,12.43,12.16,78.48,3.15,0.0
2022,4,19,19,0.0,10.98,80.99,4.11,0.0
2022,4,19,20,0.0,10.44,84.59,4.89,0.0
2022,4,19,21,0.0,9.55,90.72,4.88,0.0
2022,4,19,22,0.0,8.53,97.3,4.36,0.01
2022,4,19,23,0.0,7.64,100.0,3.9,0.07
2022,4,20,0,0.0,7.33,100.0,3.84,0.14
2022,4,20,1,0.0,7.33,100.0,3.94,0.21
2022,4,20,2,0.0,7.46,99.76,4.03,0.19
2022,4,20,3,0.0,7.51,97.27,3.87,0.1
2022,4,20,4,0.0,7.31,96.59,3.51,0.07
2022,4,20,5,35.25,7.3,95.41,3.59,0.02
2022,4,20,6,144.6,8.02,91.14,3.61,0.0
2022,4,20,7,291.9,9.72,81.24,3.93,0.0
2022,4,20,8,432.23,11.88,70.7,4.39,0.0
2022,4,20,9,579.15,14.19,58.32,5.22,0.0
2022,4,20,10,687.47,15.78,49.97,5.84,0.0
2022,4,20,11,774.0,16.5,47.04,5.97,0.0
2022,4,20,12,789.9,17.01,45.12,5.91,0.0
2022,4,20,13,665.72,17.47,43.49,5.77,0.0
2022,4,20,14,550.92,17.74,42.51,5.63,0.0
2022,4,20,15,434.23,17.63,42.62,5.51,0.0
2022,4,20,16,274.5,16.95,45.15,5.13,0.0
2022,4,20,17,121.5,15.04,60.99,3.34,0.0
2022,4,20,18,16.15,11.56,75.75,3.13,0.0
2022,4,20,19,0.0,10.03,78.73,3.39,0.0
2022,4,20,20,0.0,9.35,80.11,3.41,0.0
2022,4,20,21,0.0,8.63,81.82,3.35,0.0
